class,order,stressor,taxon,mean_vuln,sd_vuln,n_spp_known,n_spp,n_prob
elasmobranchii,carcharhiniformes,light_pollution,elasmobranchs,0.006403039799977603,0.048599065710854435,293,293,4
elasmobranchii,carcharhiniformes,noise_pollution,elasmobranchs,0.04405140845844119,0.07587091330573355,293,293,14
elasmobranchii,carcharhiniformes,oa,elasmobranchs,0.05012491328861642,0.005440151838892989,293,293,77
elasmobranchii,carcharhiniformes,oceanographic,elasmobranchs,0.24497951558762077,0.04016382707403792,293,293,73
elasmobranchii,carcharhiniformes,organic_pollution,elasmobranchs,0.36692479175039355,0.03959497262364678,293,293,175
elasmobranchii,carcharhiniformes,plastic_pollution_microplastic,elasmobranchs,0.39797393873141657,0.039030209946671814,293,293,77
elasmobranchii,carcharhiniformes,poisons_toxins,elasmobranchs,0.35012016374603094,0.035482681739857184,293,293,77
elasmobranchii,carcharhiniformes,salinity,elasmobranchs,0.21211517593640428,0.035476557050909074,293,293,73
elasmobranchii,carcharhiniformes,sedimentation,elasmobranchs,0.2609952364351328,0.04592374823883745,293,293,175
elasmobranchii,carcharhiniformes,slr,elasmobranchs,0.04033293839725237,0.0733930581722511,293,293,14
elasmobranchii,carcharhiniformes,storm_disturbance,elasmobranchs,0.08798925476245038,0.011211390836659995,293,293,77
elasmobranchii,carcharhiniformes,water_temp,elasmobranchs,0.0018539931383736088,0.014071870536742683,293,293,4
elasmobranchii,carcharhiniformes,wildlife_strike,elasmobranchs,0.029120789507481096,0.07156402888289366,293,293,65
elasmobranchii,lamniformes,biomass_removal,elasmobranchs,0.837938205147527,0.04831784293732113,16,16,2
elasmobranchii,lamniformes,bycatch,elasmobranchs,0.38729675310704575,0.1105771736834758,16,16,2
elasmobranchii,lamniformes,entanglement_macroplastic,elasmobranchs,0.4886892279664006,0.08634074697430742,16,16,3
elasmobranchii,lamniformes,eutrophication_nutrient_pollution,elasmobranchs,0.19867210954757847,0.018314277761623015,16,16,2
elasmobranchii,lamniformes,habitat_loss_degradation,elasmobranchs,0.24802643721799317,0.1830605892077416,16,16,1
elasmobranchii,lamniformes,inorganic_pollution,elasmobranchs,0.18459745586897938,0.014151909789406414,16,16,3
elasmobranchii,lamniformes,noise_pollution,elasmobranchs,0.16673248211827169,0.009566440757121054,16,16,2
elasmobranchii,lamniformes,oa,elasmobranchs,0.04439395668231785,0.0025242719850792654,16,16,2
elasmobranchii,lamniformes,oceanographic,elasmobranchs,0.22267463864253279,0.01808092768369458,16,16,2
elasmobranchii,lamniformes,organic_pollution,elasmobranchs,0.3720262218925442,0.028835499148014324,16,16,3
elasmobranchii,lamniformes,plastic_pollution_microplastic,elasmobranchs,0.3610657585992263,0.02246821852731898,16,16,2
elasmobranchii,lamniformes,poisons_toxins,elasmobranchs,0.316243306142752,0.02224880251069878,16,16,2
elasmobranchii,lamniformes,salinity,elasmobranchs,0.19440963024087207,0.013847061397169234,16,16,2
elasmobranchii,lamniformes,sedimentation,elasmobranchs,0.19281455050277568,0.017978010110623124,16,16,3
elasmobranchii,lamniformes,slr,elasmobranchs,0.20364182374710355,0.054569476666972844,16,16,2
elasmobranchii,lamniformes,storm_disturbance,elasmobranchs,0.08354803834607559,0.023674219181144148,16,16,2
elasmobranchii,lamniformes,water_temp,elasmobranchs,0.01483380443071542,0.03400494279722479,16,16,2
elasmobranchii,lamniformes,wildlife_strike,elasmobranchs,0.22861590218635186,0.07808333750656081,16,16,3
elasmobranchii,myliobatiformes,biomass_removal,elasmobranchs,0.8889790757584763,0.0596225487303993,212,212,39
elasmobranchii,myliobatiformes,bycatch,elasmobranchs,0.3936909951304245,0.05245637229011852,212,212,39
elasmobranchii,myliobatiformes,entanglement_macroplastic,elasmobranchs,0.32047362128551166,0.18813059695526732,212,212,150
elasmobranchii,myliobatiformes,eutrophication_nutrient_pollution,elasmobranchs,0.21758860289425802,0.034921495387152314,212,212,39
elasmobranchii,myliobatiformes,inorganic_pollution,elasmobranchs,0.22487203267475325,0.0224800399981027,212,212,150
elasmobranchii,myliobatiformes,oa,elasmobranchs,0.05102919983222186,0.004306947441401351,212,212,39
elasmobranchii,myliobatiformes,oceanographic,elasmobranchs,0.12811714270138913,0.12658402460691723,212,212,29
elasmobranchii,myliobatiformes,organic_pollution,elasmobranchs,0.3763139928022669,0.044207088154014064,212,212,150
elasmobranchii,myliobatiformes,plastic_pollution_microplastic,elasmobranchs,0.4021698546686607,0.035050668672426274,212,212,39
elasmobranchii,myliobatiformes,poisons_toxins,elasmobranchs,0.3555667446955928,0.029196755754248613,212,212,39
elasmobranchii,myliobatiformes,salinity,elasmobranchs,0.19991382223086104,0.06315498742746992,212,212,39
elasmobranchii,myliobatiformes,sedimentation,elasmobranchs,0.25851580448619016,0.03681446258732254,212,212,150
elasmobranchii,myliobatiformes,slr,elasmobranchs,0.04647077128047971,0.09118289038119178,212,212,9
elasmobranchii,myliobatiformes,storm_disturbance,elasmobranchs,0.08216753712201935,0.027684924175283107,212,212,39
elasmobranchii,myliobatiformes,water_temp,elasmobranchs,4.311648645526968e-4,0.004418310484512106,212,212,1
elasmobranchii,myliobatiformes,wildlife_strike,elasmobranchs,0.03631491827437779,0.0912950576563402,212,212,34
elasmobranchii,orectolobiformes,biomass_removal,elasmobranchs,0.8766528334552675,0.06541366937541651,43,43,29
elasmobranchii,orectolobiformes,bycatch,elasmobranchs,0.40503224614232686,0.043865961329619306,43,43,29
elasmobranchii,orectolobiformes,entanglement_macroplastic,elasmobranchs,0.28276386420328115,0.16288300705102296,43,43,31
elasmobranchii,orectolobiformes,eutrophication_nutrient_pollution,elasmobranchs,0.2340901170581908,0.01403218154714295,43,43,29
elasmobranchii,orectolobiformes,inorganic_pollution,elasmobranchs,0.23163546138866603,0.023741978245163525,43,43,31
elasmobranchii,orectolobiformes,oa,elasmobranchs,0.051653786595106985,0.0036013134515984068,43,43,29
elasmobranchii,orectolobiformes,organic_pollution,elasmobranchs,0.37428346943082597,0.026617724644116634,43,43,31
elasmobranchii,orectolobiformes,plastic_pollution_microplastic,elasmobranchs,0.4070895332327435,0.029246496899155237,43,43,29
elasmobranchii,orectolobiformes,poisons_toxins,elasmobranchs,0.3592542536603606,0.02239992102011649,43,43,29
elasmobranchii,orectolobiformes,salinity,elasmobranchs,0.22171073680263967,0.014127452246174389,43,43,29
elasmobranchii,orectolobiformes,sedimentation,elasmobranchs,0.27019091975248294,0.039132256927580406,43,43,31
elasmobranchii,orectolobiformes,storm_disturbance,elasmobranchs,0.09341995420834277,0.009586517972437996,43,43,29
elasmobranchii,rajiformes,biomass_removal,elasmobranchs,0.9146811905917666,0.04226281234139773,387,387,81
