class,order,family,genus,stressor,taxon,mean_vuln,sd_vuln,n_spp_known,n_spp,n_prob
actinopterygii,perciformes,synanceiidae,minous,storm_disturbance,fish,0.1088316302813826,0.01758061513909535,15,15,13
actinopterygii,perciformes,synanceiidae,minous,uv,fish,0.08887008247888,0.05813274909700688,15,15,13
elasmobranchii,myliobatiformes,myliobatidae,mobula,biomass_removal,elasmobranchs,0.8972263983781084,0.0154320238736846,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,bycatch,elasmobranchs,0.7563599215715351,0.09019975541982848,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,entanglement_macroplastic,elasmobranchs,0.5514133743110428,0.0784518220975222,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,eutrophication_nutrient_pollution,elasmobranchs,0.22505188425138303,0.00321488498446217,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,habitat_loss_degradation,elasmobranchs,0.4029566929151212,0.00517346945524573,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,inorganic_pollution,elasmobranchs,0.22423171519510451,0.02037190519243965,9,9,8
elasmobranchii,myliobatiformes,myliobatidae,mobula,marine_heat_waves,elasmobranchs,0.0888182559402561,0.03365550245578827,9,9,8
elasmobranchii,myliobatiformes,myliobatidae,mobula,oa,elasmobranchs,0.04121169523226202,6.056561152668824e-4,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,oceanographic,elasmobranchs,0.29611173796519513,0.00508520218290593,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,organic_pollution,elasmobranchs,0.41625413463993344,0.03746373063454548,9,9,8
elasmobranchii,myliobatiformes,myliobatidae,mobula,plastic_pollution_microplastic,elasmobranchs,0.23704624022998352,0.0032067880153787,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,poisons_toxins,elasmobranchs,0.2866102322557278,0.00411112060110298,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,salinity,elasmobranchs,0.20796616739531237,0.0030523492943683,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,sedimentation,elasmobranchs,0.17267634510484656,0.00248792097507324,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,slr,elasmobranchs,0.1701669482448201,0.13127977578841765,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,sst_rise,elasmobranchs,0.8972182953578048,0.01542340268614904,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,storm_disturbance,elasmobranchs,0.10344414289168184,0.03713149125422627,9,9,1
elasmobranchii,myliobatiformes,myliobatidae,mobula,wildlife_strike,elasmobranchs,0.34464330606579324,0.12357658043322736,9,9,1
actinopterygii,ophidiiformes,ophidiidae,monomitopus,biomass_removal,fish,0.6576493322371539,0.02489200823437054,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,bycatch,fish,0.393816280210254,0.0149520888661664,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,entanglement_macroplastic,fish,0.13174735675012778,0.00644648446343105,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,eutrophication_nutrient_pollution,fish,0.3598393089478732,0.07864441793545333,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,habitat_loss_degradation,fish,0.32179526842031286,0.01071455116875002,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,inorganic_pollution,fish,0.3769605104333105,0.08152604084540507,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,light_pollution,fish,0.07790533065577399,0.07607338087592658,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,marine_heat_waves,fish,0.34748359913800553,0.03459679822756628,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,noise_pollution,fish,0.05626951473915963,0.07184588073288928,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,oa,fish,0.3053032193114955,0.01079645951837842,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,oceanographic,fish,0.4095332888408123,0.07976084057673823,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,organic_pollution,fish,0.38161232884120977,0.08597848181345155,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,plastic_pollution_microplastic,fish,0.34471096728849926,0.00735837482903179,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,poisons_toxins,fish,0.3913459887664487,0.08881949501368365,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,salinity,fish,0.4025580739595258,0.03542620709921151,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,sedimentation,fish,0.3553449678326985,0.07793332662364427,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,slr,fish,0.03142485791518715,0.03170116148010145,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,sst_rise,fish,0.27398659242640444,0.26617398152933724,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,storm_disturbance,fish,0.11880083085417456,0.02069910743507303,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,uv,fish,0.06201663067744772,0.05841564701700892,14,14,13
actinopterygii,ophidiiformes,ophidiidae,monomitopus,wildlife_strike,fish,0.01423298095808137,0.01927540954923117,14,14,13
actinopterygii,anguilliformes,moringuidae,moringua,biomass_removal,fish,0.7508303756510958,0.0322422797658241,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,bycatch,fish,0.48310160763114535,0.06582440905700002,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,entanglement_macroplastic,fish,0.21905738153388973,0.13006589018797535,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,eutrophication_nutrient_pollution,fish,0.44857444678209446,0.04066698334588974,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,habitat_loss_degradation,fish,0.3576989657894321,0.02543509955351204,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,inorganic_pollution,fish,0.42038274719180807,0.03328110305440546,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,light_pollution,fish,0.13674149605822414,0.08794081494261538,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,marine_heat_waves,fish,0.3668681075758939,0.04414823116462277,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,noise_pollution,fish,0.02181747641774001,0.03059262114752402,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,oa,fish,0.35872117377925317,0.01678159985799574,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,oceanographic,fish,0.23322646406447337,0.05312883070736581,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,organic_pollution,fish,0.44837528274813154,0.05341282547749058,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,plastic_pollution_microplastic,fish,0.4119834805420728,0.02286096800467366,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,poisons_toxins,fish,0.44368421369246025,0.03447991302899369,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,salinity,fish,0.47369712560989186,0.03129743176040509,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,sedimentation,fish,0.3836336689907768,0.03560105759987009,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,slr,fish,0.06424364780319214,0.04444160757472983,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,sst_rise,fish,0.4989875789782065,0.3052833424808801,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,storm_disturbance,fish,0.14508782993328598,0.00619207826492511,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,uv,fish,0.12533688020833822,0.08091142374859495,13,13,12
actinopterygii,anguilliformes,moringuidae,moringua,wildlife_strike,fish,0.0276582400075876,0.03888652761793056,13,13,12
actinopterygii,mulliformes,mullidae,mulloidichthys,biomass_removal,fish,0.6366574440231278,0.00479558296466308,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,bycatch,fish,0.3811946593687805,0.00282284453868932,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,entanglement_macroplastic,fish,0.12904438201837776,7.540511001384578e-4,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,eutrophication_nutrient_pollution,fish,0.3693207225741969,0.00226389631496488,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,habitat_loss_degradation,fish,0.3085649680458854,0.00188318882202631,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,inorganic_pollution,fish,0.38268271758957795,0.01005333701776054,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,light_pollution,fish,0.1738130237108044,0.00103571125315279,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,marine_heat_waves,fish,0.3698742528356632,0.01663209657140009,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,oa,fish,0.2922663089133234,0.00179029909612569,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,oceanographic,fish,0.42014711624164264,0.00310404134378819,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,organic_pollution,fish,0.3910806374014288,0.01518621277015231,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,plastic_pollution_microplastic,fish,0.3322525893737275,0.00197556768447498,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,poisons_toxins,fish,0.4041166896792261,0.00245279833295212,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,salinity,fish,0.39059570056099546,0.00245292491283141,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,sedimentation,fish,0.3640385054535422,0.00225942285643626,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,slr,fish,0.0760581522097326,4.728659352838035e-4,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,sst_rise,fish,0.6366511652271164,0.00478888367467681,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,storm_disturbance,fish,0.11254484715020656,6.619473666360812e-4,7,7,6
actinopterygii,mulliformes,mullidae,mulloidichthys,uv,fish,0.1331266355771809,8.511427294253325e-4,7,7,6
cephalopoda,octopoda,enteroctopodidae,muusoctopus,biomass_removal,cephalopods,0.7323555229008136,0.00800131608130066,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,bycatch,cephalopods,0.4385477705856054,0.00479755061256185,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,entanglement_macroplastic,cephalopods,0.14452874052441053,0.00122395668905842,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,eutrophication_nutrient_pollution,cephalopods,0.5058070182326879,0.00473837954183765,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,habitat_loss_degradation,cephalopods,0.34494913038807656,0.00294890858978178,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,inorganic_pollution,cephalopods,0.4087771318138479,0.01305705653039905,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,marine_heat_waves,cephalopods,0.33775490146011566,0.01979467552721225,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,noise_pollution,cephalopods,0.23625246157415977,0.00221259311455555,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,oa,cephalopods,0.3859031990680552,0.0036226637629524,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,oceanographic,cephalopods,0.48337975899125274,0.00529637121605904,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,organic_pollution,cephalopods,0.3525058978954114,0.01984444602539337,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,plastic_pollution_microplastic,cephalopods,0.20115428614042571,0.00180372564264158,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,poisons_toxins,cephalopods,0.3387080787552608,0.00320270064877817,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,salinity,cephalopods,0.4085110108305857,0.00392612383687622,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,sedimentation,cephalopods,0.3881516282794219,0.00366424418744133,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,slr,cephalopods,0.08544580224667506,7.726380579479069e-4,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,sst_rise,cephalopods,0.7323735803816042,0.00795400755459791,24,24,1
cephalopoda,octopoda,enteroctopodidae,muusoctopus,storm_disturbance,cephalopods,0.07070802062647688,7.044752495273626e-4,24,24,1
actinopterygii,myctophiformes,myctophidae,myctophum,biomass_removal,fish,0.6604215339469474,0.00702188444466102,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,bycatch,fish,0.1961241368810212,0.11950114595582012,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,entanglement_macroplastic,fish,0.05613124155040711,0.06880312056256699,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,eutrophication_nutrient_pollution,fish,0.24843587006326504,0.02236595346904279,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,habitat_loss_degradation,fish,0.3666241206795816,0.00359968981450846,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,inorganic_pollution,fish,0.2883759982641769,0.02673745886572731,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,light_pollution,fish,0.02689569261476822,0.03630389704868681,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,marine_heat_waves,fish,0.25782648993027263,0.03435907197863767,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,oa,fish,0.244429716038444,0.00751981500790259,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,oceanographic,fish,0.16773303003733525,0.03109355196575543,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,organic_pollution,fish,0.25981838696676135,0.04269228270808832,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,plastic_pollution_microplastic,fish,0.21265405175324512,0.0367742180692389,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,poisons_toxins,fish,0.22610625400910553,0.03626787048636615,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,salinity,fish,0.3085530807197344,0.01869846245562192,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,sedimentation,fish,0.18777028649775335,0.03228218898564694,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,slr,fish,0.07840869437624523,6.828071346182335e-4,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,sst_rise,fish,0.6604196821006232,0.006988776219994,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,storm_disturbance,fish,0.05642187125057237,0.0142952712042265,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,uv,fish,0.01473024010985209,0.01991646690730079,16,16,14
actinopterygii,myctophiformes,myctophidae,myctophum,wildlife_strike,fish,0.04587366802187826,0.05379802008199274,16,16,14
actinopterygii,perciformes,cottidae,myoxocephalus,biomass_removal,fish,0.6439862632755852,0.01363415143058633,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,bycatch,fish,0.3784799915729136,0.04369144338645835,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,entanglement_macroplastic,fish,0.1266999133668248,0.02162092829577479,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,eutrophication_nutrient_pollution,fish,0.36429281208481507,0.0265763438378281,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,habitat_loss_degradation,fish,0.3114157518828563,0.00533395614908907,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,inorganic_pollution,fish,0.37902982765042587,0.021142838251154,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,light_pollution,fish,0.1001222337994252,0.07957944923077898,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,marine_heat_waves,fish,0.34047998806446,0.03665478389994783,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,noise_pollution,fish,0.01782972487901322,0.02530024379195832,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,oa,fish,0.29520071546392157,0.00494626544801758,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,oceanographic,fish,0.4024546184117468,0.06860750470293167,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,organic_pollution,fish,0.38403949772809776,0.0298389457339937,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,plastic_pollution_microplastic,fish,0.3363777655816547,0.0109348607724349,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,poisons_toxins,fish,0.4073435410115898,0.01971875409291525,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,salinity,fish,0.3806174667544232,0.04493205486965314,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,sedimentation,fish,0.3673819430742848,0.01549084857661996,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,slr,fish,0.03777419282080001,0.03335239062463887,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,sst_rise,fish,0.3622157603525742,0.2844969467494899,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,storm_disturbance,fish,0.10882412304245226,0.01824223535309757,15,15,14
actinopterygii,perciformes,cottidae,myoxocephalus,uv,fish,0.077030156018257,0.06103199469883559,15,15,14
bivalvia,mytilida,mytilidae,mytilus,air_temp,molluscs,0.333336620204621,0.03382956475249593,4,4,4
bivalvia,mytilida,mytilidae,mytilus,eutrophication_nutrient_pollution,molluscs,0.5542246555958731,0.01481542988474164,4,4,4
bivalvia,mytilida,mytilidae,mytilus,inorganic_pollution,molluscs,0.5088529242233288,0.01954483932731191,4,4,4
bivalvia,mytilida,mytilidae,mytilus,marine_heat_waves,molluscs,0.3976118487171051,0.02990234197247969,4,4,4
bivalvia,mytilida,mytilidae,mytilus,salinity,molluscs,0.4693042972330987,0.02729524593896266,4,4,4
actinopterygii,myctophiformes,myctophidae,nannobrachium,biomass_removal,fish,0.6608177553146745,0.00707139639581064,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,bycatch,fish,0.20097891341919005,0.1223140624107512,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,entanglement_macroplastic,fish,0.05982142000584158,0.06960332775647987,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,eutrophication_nutrient_pollution,fish,0.24883360128542217,0.02293817496191299,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,habitat_loss_degradation,fish,0.3667977837385033,0.00364480165785092,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,inorganic_pollution,fish,0.28863794938863,0.02750866134804947,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,light_pollution,fish,0.0287049459159002,0.03694042669385138,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,marine_heat_waves,fish,0.25847657842157523,0.03564933463914886,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,oa,fish,0.24464931755344715,0.00772500101062267,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,oceanographic,fish,0.16798123555638073,0.0321169831639023,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,organic_pollution,fish,0.25992251123716426,0.04403260463072014,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,plastic_pollution_microplastic,fish,0.2127106176577496,0.03794210755419336,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,poisons_toxins,fish,0.22636994270038976,0.0372551838311768,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,salinity,fish,0.30901463824135245,0.0191497416565914,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,sedimentation,fish,0.18789388901793097,0.03350134251014557,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,slr,fish,0.07844164811719428,6.916811998045456e-4,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,sst_rise,fish,0.6607849622160259,0.00709617162547015,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,storm_disturbance,fish,0.05678251301424588,0.01467838658870537,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,uv,fish,0.01566891979104791,0.02011839601825911,15,15,14
actinopterygii,myctophiformes,myctophidae,nannobrachium,wildlife_strike,fish,0.04891145779620672,0.05414422289280293,15,15,14
cephalopoda,nautilida,nautilidae,nautilus,biomass_removal,cephalopods,0.7847369384704178,0.01542338517553296,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,bycatch,cephalopods,0.469820571808094,0.00923574846934627,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,entanglement_macroplastic,cephalopods,0.1526353883182835,0.00236927587203385,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,eutrophication_nutrient_pollution,cephalopods,0.5366052720870678,0.00904035392139055,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,habitat_loss_degradation,cephalopods,0.4294451854957612,0.00771179996777451,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,inorganic_pollution,cephalopods,0.4681528767517277,0.00839159724610848,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,marine_heat_waves,cephalopods,0.2885469560476731,0.00464967277731196,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,noise_pollution,cephalopods,0.2506221730947831,0.00424123330291363,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,oa,cephalopods,0.4093291866743391,0.00684569273711114,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,oceanographic,cephalopods,0.1831247308251676,0.00256372518852056,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,organic_pollution,cephalopods,0.3930191323328872,0.00664000105349413,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,plastic_pollution_microplastic,cephalopods,0.21280079065822077,0.0033946379066288,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,poisons_toxins,cephalopods,0.3084042536171548,0.00520888072429016,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,salinity,cephalopods,0.4070256802546168,0.00653563073135407,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,sedimentation,cephalopods,0.35929578145116065,0.00599090721274159,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,slr,cephalopods,0.09043268964305196,0.00143209584806725,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,sst_rise,cephalopods,0.7846900582013658,0.01548664206086758,3,3,1
cephalopoda,nautilida,nautilidae,nautilus,storm_disturbance,cephalopods,0.07047086407805012,0.00113715339184571,3,3,1
actinopterygii,kurtiformes,apogonidae,nectamia,biomass_removal,fish,0.6594201948507372,0.0158566112641372,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,bycatch,fish,0.2938549119941893,0.12882470879024152,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,entanglement_macroplastic,fish,0.08491399227679775,0.06152814915005027,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,eutrophication_nutrient_pollution,fish,0.3498330932733239,0.02732939477846751,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,habitat_loss_degradation,fish,0.31735804324887457,0.00616529497498311,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,inorganic_pollution,fish,0.3597352217840815,0.00872170727541116,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,light_pollution,fish,0.19035360190540143,0.04174418373613157,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,marine_heat_waves,fish,0.3776969143093885,0.04100057098031789,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,noise_pollution,fish,0.02472499391282311,0.04018677824964326,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,oa,fish,0.28373759136292354,0.0053300930535084,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,oceanographic,fish,0.3927463773653949,0.0933119689886442,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,organic_pollution,fish,0.3666710136453365,0.01397936349307843,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,plastic_pollution_microplastic,fish,0.33805994408128115,0.03058327954505659,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,poisons_toxins,fish,0.39998482180051376,0.04543296944145481,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,salinity,fish,0.36517305695165553,0.0518814440147974,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,sedimentation,fish,0.37115109199140367,0.02227843901541975,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,slr,fish,0.07351165458382494,0.03327143008082716,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,sst_rise,fish,0.6595380052154858,0.01575066328873941,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,storm_disturbance,fish,0.11164285225429232,0.02523524158774352,9,9,6
actinopterygii,kurtiformes,apogonidae,nectamia,uv,fish,0.13709678889240476,0.00274575962745665,9,9,6
actinopterygii,ophidiiformes,ophidiidae,neobythites,biomass_removal,fish,0.6576535307205622,0.02528711316152756,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,bycatch,fish,0.39384903931638,0.01521357830392183,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,entanglement_macroplastic,fish,0.1317161197555841,0.00657012837147069,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,eutrophication_nutrient_pollution,fish,0.3589328724977835,0.07989945625605402,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,habitat_loss_degradation,fish,0.3220526161101411,0.01086252808937219,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,inorganic_pollution,fish,0.3753662050771742,0.08295104457409985,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,light_pollution,fish,0.08091627840796703,0.07608260911759972,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,marine_heat_waves,fish,0.3454757496662188,0.0357477436077319,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,noise_pollution,fish,0.05807291922579311,0.07203006374990184,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,oa,fish,0.30556066264871445,0.01094801738904958,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,oceanographic,fish,0.4087519740131133,0.08094396213068948,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,organic_pollution,fish,0.3796691465773014,0.08747782946726447,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,plastic_pollution_microplastic,fish,0.34492827040382434,0.00743090908524934,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,poisons_toxins,fish,0.39087070400546625,0.09069445050566066,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,salinity,fish,0.402621093666752,0.03610052233791651,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,sedimentation,fish,0.35444797789746074,0.07930211020094159,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,slr,fish,0.03246363854187024,0.03175545411610703,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,sst_rise,fish,0.2850816721711128,0.2659267192923654,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,storm_disturbance,fish,0.11886843814252024,0.02109270942588656,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,uv,fish,0.06432410942934824,0.05815741351211192,54,54,52
actinopterygii,ophidiiformes,ophidiidae,neobythites,wildlife_strike,fish,0.01481702978000758,0.01948585947737553,54,54,52
actinopterygii,perciformes,scorpaenidae,neomerinthe,biomass_removal,fish,0.6420868349316348,0.01195459538533943,14,14,12
actinopterygii,perciformes,scorpaenidae,neomerinthe,bycatch,fish,0.3781519100239362,0.04163966155402619,14,14,12
actinopterygii,perciformes,scorpaenidae,neomerinthe,entanglement_macroplastic,fish,0.1267359787025501,0.02061915081961652,14,14,12
actinopterygii,perciformes,scorpaenidae,neomerinthe,eutrophication_nutrient_pollution,fish,0.3582643382383221,0.03094056505700925,14,14,12
