phylum,class,order,family,genus,species,taxon,match_rank,downfill_spp_id
chordata,actinopterygii,blenniiformes,blenniidae,hirculops,hirculops cornifer,fish,family,15330
chordata,actinopterygii,anguilliformes,synaphobranchidae,histiobranchus,histiobranchus australis,fish,order,15331
chordata,actinopterygii,anguilliformes,synaphobranchidae,histiobranchus,histiobranchus bathybius,fish,order,15332
chordata,actinopterygii,anguilliformes,synaphobranchidae,histiobranchus,histiobranchus bruuni,fish,order,15333
chordata,actinopterygii,perciformes,artedidraconidae,histiodraco,histiodraco velifer,fish,order,15334
chordata,actinopterygii,syngnathiformes,syngnathidae,histiogamphelus,histiogamphelus briggsii,fish,order,15335
chordata,actinopterygii,syngnathiformes,syngnathidae,histiogamphelus,histiogamphelus cristatus,fish,order,15336
chordata,actinopterygii,perciformes,serranidae,holanthias,holanthias caudalis,fish,order,15337
chordata,actinopterygii,perciformes,serranidae,holanthias,holanthias fronticinctus,fish,order,15338
chordata,actinopterygii,kurtiformes,apogonidae,holapogon,holapogon maximus,fish,family,15339
chordata,actinopterygii,ophidiiformes,ophidiidae,holcomycteronus,holcomycteronus aequatoris,fish,order,15340
chordata,actinopterygii,ophidiiformes,ophidiidae,holcomycteronus,holcomycteronus brucei,fish,order,15341
chordata,actinopterygii,ophidiiformes,ophidiidae,holcomycteronus,holcomycteronus digittatus,fish,order,15342
chordata,actinopterygii,ophidiiformes,ophidiidae,holcomycteronus,holcomycteronus profundissimus,fish,order,15343
chordata,actinopterygii,ophidiiformes,ophidiidae,holcomycteronus,holcomycteronus pterotus,fish,order,15344
chordata,actinopterygii,ophidiiformes,ophidiidae,holcomycteronus,holcomycteronus squamosus,fish,order,15345
chordata,actinopterygii,ophidiiformes,ophidiidae,homostolus,homostolus acer,fish,order,15346
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys acanthopleurus,fish,order,15347
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys citrinus,fish,order,15348
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys fasciatus,fish,order,15349
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys filamentosus,fish,order,15350
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys gilberti,fish,order,15351
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys gregoryi,fish,order,15352
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys haswelli,fish,order,15353
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys imamurai,fish,order,15354
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys langsdorfii,fish,order,15355
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys mcgroutheri,fish,order,15356
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys mimaseanus,fish,order,15357
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys ogilbyi,fish,order,15358
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys pectoralis,fish,order,15359
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys platophrys,fish,order,15360
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys prosemion,fish,order,15361
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys regani,fish,order,15362
chordata,actinopterygii,perciformes,hoplichthyidae,hoplichthys,hoplichthys smithi,fish,order,15363
chordata,actinopterygii,ophidiiformes,ophidiidae,hoplobrotula,hoplobrotula armata,fish,order,15364
chordata,actinopterygii,ophidiiformes,ophidiidae,hoplobrotula,hoplobrotula badia,fish,order,15365
chordata,actinopterygii,ophidiiformes,ophidiidae,hoplobrotula,hoplobrotula gnathopus,fish,order,15366
chordata,actinopterygii,perciformes,scorpaenidae,hoplosebastes,hoplosebastes armatus,fish,order,15367
chordata,actinopterygii,trachichthyiformes,trachichthyidae,hoplostethus,hoplostethus atlanticus,fish,species,15368
chordata,actinopterygii,anguilliformes,nettastomatidae,hoplunnis,hoplunnis diomediana,fish,order,15369
chordata,actinopterygii,anguilliformes,nettastomatidae,hoplunnis,hoplunnis macrura,fish,order,15370
chordata,actinopterygii,anguilliformes,nettastomatidae,hoplunnis,hoplunnis megista,fish,order,15371
chordata,actinopterygii,anguilliformes,nettastomatidae,hoplunnis,hoplunnis pacifica,fish,order,15372
chordata,actinopterygii,anguilliformes,nettastomatidae,hoplunnis,hoplunnis punctata,fish,order,15373
chordata,actinopterygii,anguilliformes,nettastomatidae,hoplunnis,hoplunnis schmidti,fish,species,15374
chordata,actinopterygii,anguilliformes,nettastomatidae,hoplunnis,hoplunnis sicarius,fish,order,15375
chordata,actinopterygii,anguilliformes,nettastomatidae,hoplunnis,hoplunnis similis,fish,order,15376
chordata,actinopterygii,anguilliformes,nettastomatidae,hoplunnis,hoplunnis tenuis,fish,order,15377
chordata,actinopterygii,perciformes,sebastidae,hozukius,hozukius emblemarius,fish,order,15378
chordata,actinopterygii,perciformes,sebastidae,hozukius,hozukius guyotensis,fish,order,15379
chordata,actinopterygii,myctophiformes,myctophidae,hygophum,hygophum atratum,fish,family,15380
chordata,actinopterygii,myctophiformes,myctophidae,hygophum,hygophum benoiti,fish,family,15381
chordata,actinopterygii,myctophiformes,myctophidae,hygophum,hygophum bruuni,fish,family,15382
chordata,actinopterygii,myctophiformes,myctophidae,hygophum,hygophum hanseni,fish,family,15383
chordata,actinopterygii,myctophiformes,myctophidae,hygophum,hygophum hygomii,fish,family,15384
chordata,actinopterygii,myctophiformes,myctophidae,hygophum,hygophum macrochir,fish,family,15385
chordata,actinopterygii,myctophiformes,myctophidae,hygophum,hygophum proximum,fish,species,15386
chordata,actinopterygii,myctophiformes,myctophidae,hygophum,hygophum reinhardtii,fish,family,15387
chordata,actinopterygii,myctophiformes,myctophidae,hygophum,hygophum taaningi,fish,family,15388
chordata,actinopterygii,perciformes,ammodytidae,hyperoplus,hyperoplus immaculatus,fish,order,15389
chordata,actinopterygii,perciformes,ammodytidae,hyperoplus,hyperoplus lanceolatus,fish,order,15390
chordata,actinopterygii,anguilliformes,ophichthidae,hyphalophis,hyphalophis devius,fish,order,15391
chordata,actinopterygii,blenniiformes,blenniidae,hypleurochilus,hypleurochilus aequipinnis,fish,family,15392
chordata,actinopterygii,blenniiformes,blenniidae,hypleurochilus,hypleurochilus bananensis,fish,species,15393
chordata,actinopterygii,blenniiformes,blenniidae,hypleurochilus,hypleurochilus bermudensis,fish,family,15394
chordata,actinopterygii,blenniiformes,blenniidae,hypleurochilus,hypleurochilus brasil,fish,family,15395
chordata,actinopterygii,blenniiformes,blenniidae,hypleurochilus,hypleurochilus caudovittatus,fish,family,15396
chordata,actinopterygii,blenniiformes,blenniidae,hypleurochilus,hypleurochilus fissicornis,fish,family,15397
chordata,actinopterygii,blenniiformes,blenniidae,hypleurochilus,hypleurochilus geminatus,fish,family,15398
chordata,actinopterygii,blenniiformes,blenniidae,hypleurochilus,hypleurochilus langi,fish,family,15399
chordata,actinopterygii,blenniiformes,blenniidae,hypleurochilus,hypleurochilus multifilis,fish,family,15400
chordata,actinopterygii,blenniiformes,blenniidae,hypleurochilus,hypleurochilus pseudoaequipinnis,fish,family,15401
chordata,actinopterygii,blenniiformes,blenniidae,hypleurochilus,hypleurochilus springeri,fish,family,15402
chordata,actinopterygii,perciformes,serranidae,hypoplectrodes,hypoplectrodes annulatus,fish,order,15403
chordata,actinopterygii,perciformes,serranidae,hypoplectrodes,hypoplectrodes cardinalis,fish,order,15404
chordata,actinopterygii,perciformes,serranidae,hypoplectrodes,hypoplectrodes huntii,fish,order,15405
chordata,actinopterygii,perciformes,serranidae,hypoplectrodes,hypoplectrodes jamesoni,fish,order,15406
chordata,actinopterygii,perciformes,serranidae,hypoplectrodes,hypoplectrodes maccullochi,fish,order,15407
chordata,actinopterygii,perciformes,serranidae,hypoplectrodes,hypoplectrodes nigroruber,fish,order,15408
chordata,actinopterygii,perciformes,serranidae,hypoplectrodes,hypoplectrodes semicinctum,fish,order,15409
chordata,actinopterygii,perciformes,serranidae,hypoplectrodes,hypoplectrodes wilsoni,fish,order,15410
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus aberrans,fish,order,15411
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus atlahua,fish,order,15412
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus castroaguirrei,fish,order,15413
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus chlorurus,fish,order,15414
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus ecosur,fish,order,15415
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus floridae,fish,order,15416
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus gemma,fish,order,15417
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus gummigutta,fish,order,15418
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus guttavarius,fish,order,15419
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus indigo,fish,order,15420
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus liberte,fish,order,15421
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus maculiferus,fish,order,15422
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus maya,fish,order,15423
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus nigricans,fish,order,15424
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus providencianus,fish,order,15425
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus puella,fish,order,15426
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus randallorum,fish,order,15427
chordata,actinopterygii,perciformes,serranidae,hypoplectrus,hypoplectrus unicolor,fish,order,15428
chordata,actinopterygii,ophidiiformes,ophidiidae,hypopleuron,hypopleuron caninum,fish,order,15429
chordata,actinopterygii,perciformes,hypoptychidae,hypoptychus,hypoptychus dybowskii,fish,order,15430
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus acanthistius,fish,order,15431
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus darwinensis,fish,order,15432
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus ergastularius,fish,order,15433
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus exsul,fish,order,15434
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus flavolimbatus,fish,order,15435
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus haifensis,fish,order,15436
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus mystacinus,fish,order,15437
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus nigritus,fish,order,15438
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus niphobles,fish,order,15439
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus niveatus,fish,order,15440
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus octofasciatus,fish,order,15441
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus perplexus,fish,order,15442
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus quernus,fish,order,15443
chordata,actinopterygii,perciformes,serranidae,hyporthodus,hyporthodus septemfasciatus,fish,order,15444
chordata,actinopterygii,perciformes,agonidae,hypsagonus,hypsagonus corniger,fish,order,15445
chordata,actinopterygii,perciformes,agonidae,hypsagonus,hypsagonus quadricornis,fish,order,15446
chordata,actinopterygii,syngnathiformes,syngnathidae,hypselognathus,hypselognathus horridus,fish,order,15447
chordata,actinopterygii,syngnathiformes,syngnathidae,hypselognathus,hypselognathus rostratus,fish,order,15448
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius brevipinnis,fish,family,15449
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius caulopus,fish,family,15450
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius digueti,fish,family,15451
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius exstochilus,fish,family,15452
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius gentilis,fish,family,15453
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius gilberti,fish,family,15454
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius hentz,fish,family,15455
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius invemar,fish,family,15456
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius ionthas,fish,family,15457
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius jenkinsi,fish,family,15458
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius paytensis,fish,family,15459
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius proteus,fish,family,15460
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius robustus,fish,family,15461
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius sordidus,fish,family,15462
chordata,actinopterygii,blenniiformes,blenniidae,hypsoblennius,hypsoblennius striatus,fish,species,15463
chordata,actinopterygii,pleuronectiformes,pleuronectidae,hypsopsetta,hypsopsetta guttulata,fish,order,15464
chordata,actinopterygii,pleuronectiformes,pleuronectidae,hypsopsetta,hypsopsetta macrocephala,fish,order,15465
chordata,actinopterygii,perciformes,cottidae,icelinus,icelinus borealis,fish,order,15466
chordata,actinopterygii,perciformes,cottidae,icelinus,icelinus burchami,fish,order,15467
chordata,actinopterygii,perciformes,cottidae,icelinus,icelinus cavifrons,fish,order,15468
chordata,actinopterygii,perciformes,cottidae,icelinus,icelinus filamentosus,fish,species,15469
chordata,actinopterygii,perciformes,cottidae,icelinus,icelinus fimbriatus,fish,order,15470
chordata,actinopterygii,perciformes,cottidae,icelinus,icelinus japonicus,fish,order,15471
chordata,actinopterygii,perciformes,cottidae,icelinus,icelinus limbaughi,fish,order,15472
chordata,actinopterygii,perciformes,cottidae,icelinus,icelinus oculatus,fish,order,15473
chordata,actinopterygii,perciformes,cottidae,icelinus,icelinus pietschi,fish,order,15474
chordata,actinopterygii,perciformes,cottidae,icelinus,icelinus quadriseriatus,fish,order,15475
chordata,actinopterygii,perciformes,cottidae,icelinus,icelinus tenuis,fish,order,15476
chordata,actinopterygii,perciformes,cottidae,icelus,icelus armatus,fish,order,15477
chordata,actinopterygii,perciformes,cottidae,icelus,icelus bicornis,fish,order,15478
chordata,actinopterygii,perciformes,cottidae,icelus,icelus canaliculatus,fish,order,15479
chordata,actinopterygii,perciformes,cottidae,icelus,icelus cataphractus,fish,order,15480
chordata,actinopterygii,perciformes,cottidae,icelus,icelus ecornis,fish,order,15481
chordata,actinopterygii,perciformes,cottidae,icelus,icelus euryops,fish,order,15482
chordata,actinopterygii,perciformes,cottidae,icelus,icelus gilberti,fish,order,15483
chordata,actinopterygii,perciformes,cottidae,icelus,icelus mandibularis,fish,order,15484
chordata,actinopterygii,perciformes,cottidae,icelus,icelus mororanis,fish,order,15485
chordata,actinopterygii,perciformes,cottidae,icelus,icelus ochotensis,fish,order,15486
chordata,actinopterygii,perciformes,cottidae,icelus,icelus perminovi,fish,order,15487
chordata,actinopterygii,perciformes,cottidae,icelus,icelus rastrinoides,fish,order,15488
chordata,actinopterygii,perciformes,cottidae,icelus,icelus sekii,fish,order,15489
chordata,actinopterygii,perciformes,cottidae,icelus,icelus spatula,fish,order,15490
chordata,actinopterygii,perciformes,cottidae,icelus,icelus spiniger,fish,order,15491
chordata,actinopterygii,perciformes,cottidae,icelus,icelus stenosomus,fish,order,15492
chordata,actinopterygii,perciformes,cottidae,icelus,icelus toyamensis,fish,order,15493
