spp_gp,name,rank,id,error,db
ostrea lurida,Ostrea lurida,species,542155,FALSE,worms
panopea generosa,Animalia,kingdom,2,FALSE,worms
panopea generosa,Mollusca,phylum,51,FALSE,worms
panopea generosa,Bivalvia,class,105,FALSE,worms
panopea generosa,Autobranchia,subclass,1424948,FALSE,worms
panopea generosa,Heteroconchia,infraclass,1424949,FALSE,worms
panopea generosa,Euheterodonta,subterclass,382296,FALSE,worms
panopea generosa,Imparidentia,superorder,869600,FALSE,worms
panopea generosa,Adapedonta,order,869601,FALSE,worms
panopea generosa,Hiatelloidea,superfamily,14624,FALSE,worms
panopea generosa,Hiatellidae,family,251,FALSE,worms
panopea generosa,Panopea,genus,225484,FALSE,worms
panopea generosa,Panopea generosa,species,545994,FALSE,worms
pecten fumatus,Animalia,kingdom,2,FALSE,worms
pecten fumatus,Mollusca,phylum,51,FALSE,worms
pecten fumatus,Bivalvia,class,105,FALSE,worms
pecten fumatus,Autobranchia,subclass,1424948,FALSE,worms
pecten fumatus,Pteriomorphia,infraclass,206,FALSE,worms
pecten fumatus,Pectinida,order,387324,FALSE,worms
pecten fumatus,Pectinoidea,superfamily,151320,FALSE,worms
pecten fumatus,Pectinidae,family,213,FALSE,worms
pecten fumatus,Pectininae,subfamily,393857,FALSE,worms
pecten fumatus,Pectinini,tribe,393858,FALSE,worms
pecten fumatus,Pecten,genus,138323,FALSE,worms
pecten fumatus,Pecten fumatus,species,393904,FALSE,worms
pecten maximus,Animalia,kingdom,2,FALSE,worms
pecten maximus,Mollusca,phylum,51,FALSE,worms
pecten maximus,Bivalvia,class,105,FALSE,worms
pecten maximus,Autobranchia,subclass,1424948,FALSE,worms
pecten maximus,Pteriomorphia,infraclass,206,FALSE,worms
pecten maximus,Pectinida,order,387324,FALSE,worms
pecten maximus,Pectinoidea,superfamily,151320,FALSE,worms
pecten maximus,Pectinidae,family,213,FALSE,worms
pecten maximus,Pectininae,subfamily,393857,FALSE,worms
pecten maximus,Pectinini,tribe,393858,FALSE,worms
pecten maximus,Pecten,genus,138323,FALSE,worms
pecten maximus,Pecten maximus,species,140712,FALSE,worms
pinctada imbricata,Animalia,kingdom,2,FALSE,worms
pinctada imbricata,Mollusca,phylum,51,FALSE,worms
pinctada imbricata,Bivalvia,class,105,FALSE,worms
pinctada imbricata,Autobranchia,subclass,1424948,FALSE,worms
pinctada imbricata,Pteriomorphia,infraclass,206,FALSE,worms
pinctada imbricata,Ostreida,order,1774,FALSE,worms
pinctada imbricata,Pterioidea,superfamily,489069,FALSE,worms
pinctada imbricata,Margaritidae,family,564652,FALSE,worms
pinctada imbricata,Pinctada,genus,138396,FALSE,worms
pinctada imbricata,Pinctada imbricata,species,207901,FALSE,worms
pinctada maxima,Animalia,kingdom,2,FALSE,worms
pinctada maxima,Mollusca,phylum,51,FALSE,worms
pinctada maxima,Bivalvia,class,105,FALSE,worms
pinctada maxima,Autobranchia,subclass,1424948,FALSE,worms
pinctada maxima,Pteriomorphia,infraclass,206,FALSE,worms
pinctada maxima,Ostreida,order,1774,FALSE,worms
pinctada maxima,Pterioidea,superfamily,489069,FALSE,worms
pinctada maxima,Margaritidae,family,564652,FALSE,worms
pinctada maxima,Pinctada,genus,138396,FALSE,worms
pinctada maxima,Pinctada maxima,species,464492,FALSE,worms
pinna bicolor,Animalia,kingdom,2,FALSE,worms
pinna bicolor,Mollusca,phylum,51,FALSE,worms
pinna bicolor,Bivalvia,class,105,FALSE,worms
pinna bicolor,Autobranchia,subclass,1424948,FALSE,worms
pinna bicolor,Pteriomorphia,infraclass,206,FALSE,worms
pinna bicolor,Ostreida,order,1774,FALSE,worms
pinna bicolor,Pinnoidea,superfamily,382250,FALSE,worms
pinna bicolor,Pinnidae,family,1776,FALSE,worms
pinna bicolor,Pinna,genus,138352,FALSE,worms
pinna bicolor,Pinna bicolor,species,207896,FALSE,worms
plebidonax deltoides,Animalia,kingdom,2,FALSE,worms
plebidonax deltoides,Mollusca,phylum,51,FALSE,worms
plebidonax deltoides,Bivalvia,class,105,FALSE,worms
plebidonax deltoides,Autobranchia,subclass,1424948,FALSE,worms
plebidonax deltoides,Heteroconchia,infraclass,1424949,FALSE,worms
plebidonax deltoides,Euheterodonta,subterclass,382296,FALSE,worms
plebidonax deltoides,Imparidentia,superorder,869600,FALSE,worms
plebidonax deltoides,Cardiida,order,869602,FALSE,worms
plebidonax deltoides,Tellinoidea,superfamily,14636,FALSE,worms
plebidonax deltoides,Psammobiidae,family,237,FALSE,worms
plebidonax deltoides,Plebidonax,genus,567342,FALSE,worms
plebidonax deltoides,Plebidonax deltoides,species,968941,FALSE,worms
rochia nilotica,Animalia,kingdom,2,FALSE,worms
rochia nilotica,Mollusca,phylum,51,FALSE,worms
rochia nilotica,Gastropoda,class,101,FALSE,worms
rochia nilotica,Vetigastropoda,subclass,156485,FALSE,worms
rochia nilotica,Trochida,order,1052448,FALSE,worms
rochia nilotica,Trochoidea,superfamily,156489,FALSE,worms
rochia nilotica,Tegulidae,family,715868,FALSE,worms
rochia nilotica,Rochia,genus,1251278,FALSE,worms
rochia nilotica,Rochia nilotica,species,1251282,FALSE,worms
saccostrea glomerata,Animalia,kingdom,2,FALSE,worms
saccostrea glomerata,Mollusca,phylum,51,FALSE,worms
saccostrea glomerata,Bivalvia,class,105,FALSE,worms
saccostrea glomerata,Autobranchia,subclass,1424948,FALSE,worms
saccostrea glomerata,Pteriomorphia,infraclass,206,FALSE,worms
saccostrea glomerata,Ostreida,order,1774,FALSE,worms
saccostrea glomerata,Ostreoidea,superfamily,151323,FALSE,worms
saccostrea glomerata,Ostreidae,family,215,FALSE,worms
saccostrea glomerata,Saccostreinae,subfamily,887068,FALSE,worms
saccostrea glomerata,Saccostrea,genus,138300,FALSE,worms
saccostrea glomerata,Saccostrea glomerata,species,397183,FALSE,worms
siliqua patula,Animalia,kingdom,2,FALSE,worms
siliqua patula,Mollusca,phylum,51,FALSE,worms
siliqua patula,Bivalvia,class,105,FALSE,worms
siliqua patula,Autobranchia,subclass,1424948,FALSE,worms
siliqua patula,Heteroconchia,infraclass,1424949,FALSE,worms
siliqua patula,Euheterodonta,subterclass,382296,FALSE,worms
siliqua patula,Imparidentia,superorder,869600,FALSE,worms
siliqua patula,Adapedonta,order,869601,FALSE,worms
siliqua patula,Solenoidea,superfamily,14635,FALSE,worms
siliqua patula,Pharidae,family,23091,FALSE,worms
siliqua patula,Siliquinae,subfamily,510746,FALSE,worms
siliqua patula,Siliqua,genus,159997,FALSE,worms
siliqua patula,Siliqua patula,species,536684,FALSE,worms
tegula funebralis,Animalia,kingdom,2,FALSE,worms
tegula funebralis,Mollusca,phylum,51,FALSE,worms
tegula funebralis,Gastropoda,class,101,FALSE,worms
tegula funebralis,Vetigastropoda,subclass,156485,FALSE,worms
tegula funebralis,Trochida,order,1052448,FALSE,worms
tegula funebralis,Trochoidea,superfamily,156489,FALSE,worms
tegula funebralis,Tegulidae,family,715868,FALSE,worms
tegula funebralis,Tegula,genus,413467,FALSE,worms
tegula funebralis,Tegula funebralis,species,534190,FALSE,worms
tenguella marginalba,Animalia,kingdom,2,FALSE,worms
tenguella marginalba,Mollusca,phylum,51,FALSE,worms
tenguella marginalba,Gastropoda,class,101,FALSE,worms
tenguella marginalba,Caenogastropoda,subclass,224570,FALSE,worms
tenguella marginalba,Neogastropoda,order,146,FALSE,worms
tenguella marginalba,Muricoidea,superfamily,15138,FALSE,worms
tenguella marginalba,Muricidae,family,148,FALSE,worms
tenguella marginalba,Ergalataxinae,subfamily,397227,FALSE,worms
tenguella marginalba,Tenguella,genus,716635,FALSE,worms
tenguella marginalba,Tenguella marginalba,species,716639,FALSE,worms
trichomya hirsuta,Animalia,kingdom,2,FALSE,worms
trichomya hirsuta,Mollusca,phylum,51,FALSE,worms
trichomya hirsuta,Bivalvia,class,105,FALSE,worms
trichomya hirsuta,Autobranchia,subclass,1424948,FALSE,worms
trichomya hirsuta,Pteriomorphia,infraclass,206,FALSE,worms
trichomya hirsuta,Mytilida,order,210,FALSE,worms
trichomya hirsuta,Mytiloidea,superfamily,491766,FALSE,worms
trichomya hirsuta,Mytilidae,family,211,FALSE,worms
trichomya hirsuta,Septiferinae,subfamily,510726,FALSE,worms
trichomya hirsuta,Trichomya,genus,492093,FALSE,worms
trichomya hirsuta,Trichomya hirsuta,species,506191,FALSE,worms
tridacna gigas,Animalia,kingdom,2,FALSE,worms
tridacna gigas,Mollusca,phylum,51,FALSE,worms
tridacna gigas,Bivalvia,class,105,FALSE,worms
tridacna gigas,Autobranchia,subclass,1424948,FALSE,worms
tridacna gigas,Heteroconchia,infraclass,1424949,FALSE,worms
tridacna gigas,Euheterodonta,subterclass,382296,FALSE,worms
tridacna gigas,Imparidentia,superorder,869600,FALSE,worms
tridacna gigas,Cardiida,order,869602,FALSE,worms
tridacna gigas,Cardioidea,superfamily,14633,FALSE,worms
tridacna gigas,Cardiidae,family,229,FALSE,worms
tridacna gigas,Tridacninae,subfamily,382150,FALSE,worms
tridacna gigas,Tridacna,genus,205753,FALSE,worms
tridacna gigas,Tridacna gigas,species,207670,FALSE,worms
tridacna maxima,Animalia,kingdom,2,FALSE,worms
tridacna maxima,Mollusca,phylum,51,FALSE,worms
tridacna maxima,Bivalvia,class,105,FALSE,worms
tridacna maxima,Autobranchia,subclass,1424948,FALSE,worms
tridacna maxima,Heteroconchia,infraclass,1424949,FALSE,worms
tridacna maxima,Euheterodonta,subterclass,382296,FALSE,worms
tridacna maxima,Imparidentia,superorder,869600,FALSE,worms
tridacna maxima,Cardiida,order,869602,FALSE,worms
tridacna maxima,Cardioidea,superfamily,14633,FALSE,worms
tridacna maxima,Cardiidae,family,229,FALSE,worms
tridacna maxima,Tridacninae,subfamily,382150,FALSE,worms
tridacna maxima,Tridacna,genus,205753,FALSE,worms
tridacna maxima,Tridacna maxima,species,207675,FALSE,worms
turbo militaris,Animalia,kingdom,2,FALSE,worms
turbo militaris,Mollusca,phylum,51,FALSE,worms
turbo militaris,Gastropoda,class,101,FALSE,worms
turbo militaris,Vetigastropoda,subclass,156485,FALSE,worms
turbo militaris,Trochida,order,1052448,FALSE,worms
turbo militaris,Trochoidea,superfamily,156489,FALSE,worms
turbo militaris,Turbinidae,family,503,FALSE,worms
turbo militaris,Turbininae,subfamily,225151,FALSE,worms
turbo militaris,Turbo,genus,151576,FALSE,worms
turbo militaris,Turbo militaris,species,581912,FALSE,worms
nephtyidae,Animalia,kingdom,2,FALSE,worms
nephtyidae,Annelida,phylum,882,FALSE,worms
nephtyidae,Polychaeta,class,883,FALSE,worms
nephtyidae,Errantia,subclass,754174,FALSE,worms
nephtyidae,Phyllodocida,order,892,FALSE,worms
nephtyidae,Phyllodocida incertae sedis,suborder,930,FALSE,worms
nephtyidae,Nephtyidae,family,956,FALSE,worms
nereididae,Animalia,kingdom,2,FALSE,worms
nereididae,Annelida,phylum,882,FALSE,worms
nereididae,Polychaeta,class,883,FALSE,worms
nereididae,Errantia,subclass,754174,FALSE,worms
nereididae,Phyllodocida,order,892,FALSE,worms
nereididae,Nereidiformia,suborder,928,FALSE,worms
nereididae,Nereididae,family,22496,FALSE,worms
sabellidae,Animalia,kingdom,2,FALSE,worms
sabellidae,Annelida,phylum,882,FALSE,worms
sabellidae,Polychaeta,class,883,FALSE,worms
sabellidae,Sedentaria,subclass,754175,FALSE,worms
sabellidae,Canalipalpata,infraclass,154974,FALSE,worms
sabellidae,Sabellida,order,901,FALSE,worms
sabellidae,Sabellidae,family,985,FALSE,worms
terebellidae,Animalia,kingdom,2,FALSE,worms
terebellidae,Annelida,phylum,882,FALSE,worms
terebellidae,Polychaeta,class,883,FALSE,worms
terebellidae,Sedentaria,subclass,754175,FALSE,worms
terebellidae,Canalipalpata,infraclass,154974,FALSE,worms
terebellidae,Terebellida,order,900,FALSE,worms
terebellidae,Terebelliformia,suborder,152292,FALSE,worms
terebellidae,Terebellidae,family,982,FALSE,worms
acrochordus,Animalia,kingdom,2,FALSE,worms
acrochordus,Chordata,phylum,1821,FALSE,worms
acrochordus,Vertebrata,subphylum,146419,FALSE,worms
acrochordus,Gnathostomata,superclass,1828,FALSE,worms
acrochordus,Tetrapoda,superclass,1831,FALSE,worms
acrochordus,Reptilia,class,1838,FALSE,worms
acrochordus,Squamata,order,196109,FALSE,worms
acrochordus,Serpentes,suborder,196112,FALSE,worms
acrochordus,Alethinophidia,infraorder,196113,FALSE,worms
acrochordus,Acrochordidae,family,342636,FALSE,worms
acrochordus,Acrochordus,genus,343584,FALSE,worms
amblyrhynchus cristatus,Animalia,kingdom,2,FALSE,worms
amblyrhynchus cristatus,Chordata,phylum,1821,FALSE,worms
amblyrhynchus cristatus,Vertebrata,subphylum,146419,FALSE,worms
amblyrhynchus cristatus,Gnathostomata,superclass,1828,FALSE,worms
amblyrhynchus cristatus,Tetrapoda,superclass,1831,FALSE,worms
amblyrhynchus cristatus,Reptilia,class,1838,FALSE,worms
amblyrhynchus cristatus,Sauria,order,342632,FALSE,worms
amblyrhynchus cristatus,Iguanidae,family,342633,FALSE,worms
amblyrhynchus cristatus,Amblyrhynchus,genus,343587,FALSE,worms
amblyrhynchus cristatus,Amblyrhynchus cristatus,species,344019,FALSE,worms
caretta caretta,Animalia,kingdom,2,FALSE,worms
caretta caretta,Chordata,phylum,1821,FALSE,worms
caretta caretta,Vertebrata,subphylum,146419,FALSE,worms
caretta caretta,Gnathostomata,superclass,1828,FALSE,worms
caretta caretta,Tetrapoda,superclass,1831,FALSE,worms
caretta caretta,Reptilia,class,1838,FALSE,worms
caretta caretta,Testudines,order,2689,FALSE,worms
caretta caretta,Cryptodira,suborder,148741,FALSE,worms
caretta caretta,Chelonioidea,superfamily,987094,FALSE,worms
caretta caretta,Cheloniidae,family,136999,FALSE,worms
caretta caretta,Caretta,genus,137066,FALSE,worms
caretta caretta,Caretta caretta,species,137205,FALSE,worms
chelonia mydas,Animalia,kingdom,2,FALSE,worms
chelonia mydas,Chordata,phylum,1821,FALSE,worms
chelonia mydas,Vertebrata,subphylum,146419,FALSE,worms
chelonia mydas,Gnathostomata,superclass,1828,FALSE,worms
chelonia mydas,Tetrapoda,superclass,1831,FALSE,worms
chelonia mydas,Reptilia,class,1838,FALSE,worms
chelonia mydas,Testudines,order,2689,FALSE,worms
chelonia mydas,Cryptodira,suborder,148741,FALSE,worms
chelonia mydas,Chelonioidea,superfamily,987094,FALSE,worms
chelonia mydas,Cheloniidae,family,136999,FALSE,worms
chelonia mydas,Chelonia,genus,137067,FALSE,worms
chelonia mydas,Chelonia mydas,species,137206,FALSE,worms
crocodylus acutus,Animalia,kingdom,2,FALSE,worms
crocodylus acutus,Chordata,phylum,1821,FALSE,worms
crocodylus acutus,Vertebrata,subphylum,146419,FALSE,worms
crocodylus acutus,Gnathostomata,superclass,1828,FALSE,worms
crocodylus acutus,Tetrapoda,superclass,1831,FALSE,worms
crocodylus acutus,Reptilia,class,1838,FALSE,worms
crocodylus acutus,Crocodylia,order,342630,FALSE,worms
crocodylus acutus,Crocodylidae,family,342631,FALSE,worms
crocodylus acutus,Crocodylus,genus,343595,FALSE,worms
crocodylus acutus,Crocodylus acutus,species,422566,FALSE,worms
crocodylus porosus,Animalia,kingdom,2,FALSE,worms
crocodylus porosus,Chordata,phylum,1821,FALSE,worms
crocodylus porosus,Vertebrata,subphylum,146419,FALSE,worms
crocodylus porosus,Gnathostomata,superclass,1828,FALSE,worms
crocodylus porosus,Tetrapoda,superclass,1831,FALSE,worms
crocodylus porosus,Reptilia,class,1838,FALSE,worms
crocodylus porosus,Crocodylia,order,342630,FALSE,worms
crocodylus porosus,Crocodylidae,family,342631,FALSE,worms
crocodylus porosus,Crocodylus,genus,343595,FALSE,worms
crocodylus porosus,Crocodylus porosus,species,344030,FALSE,worms
dermochelys coriacea,Animalia,kingdom,2,FALSE,worms
dermochelys coriacea,Chordata,phylum,1821,FALSE,worms
dermochelys coriacea,Vertebrata,subphylum,146419,FALSE,worms
dermochelys coriacea,Gnathostomata,superclass,1828,FALSE,worms
dermochelys coriacea,Tetrapoda,superclass,1831,FALSE,worms
dermochelys coriacea,Reptilia,class,1838,FALSE,worms
dermochelys coriacea,Testudines,order,2689,FALSE,worms
dermochelys coriacea,Cryptodira,suborder,148741,FALSE,worms
dermochelys coriacea,Chelonioidea,superfamily,987094,FALSE,worms
dermochelys coriacea,Dermochelyidae,family,137000,FALSE,worms
dermochelys coriacea,Dermochelys,genus,137070,FALSE,worms
dermochelys coriacea,Dermochelys coriacea,species,137209,FALSE,worms
ephalophis,Animalia,kingdom,2,FALSE,worms
ephalophis,Chordata,phylum,1821,FALSE,worms
ephalophis,Vertebrata,subphylum,146419,FALSE,worms
ephalophis,Gnathostomata,superclass,1828,FALSE,worms
ephalophis,Tetrapoda,superclass,1831,FALSE,worms
ephalophis,Reptilia,class,1838,FALSE,worms
ephalophis,Squamata,order,196109,FALSE,worms
ephalophis,Serpentes,suborder,196112,FALSE,worms
ephalophis,Alethinophidia,infraorder,196113,FALSE,worms
ephalophis,Elapidae,family,342638,FALSE,worms
ephalophis,Hydrophiinae,subfamily,413301,FALSE,worms
ephalophis,Ephalophis,genus,343601,FALSE,worms
eretmochelys imbricata,Animalia,kingdom,2,FALSE,worms
eretmochelys imbricata,Chordata,phylum,1821,FALSE,worms
eretmochelys imbricata,Vertebrata,subphylum,146419,FALSE,worms
eretmochelys imbricata,Gnathostomata,superclass,1828,FALSE,worms
eretmochelys imbricata,Tetrapoda,superclass,1831,FALSE,worms
eretmochelys imbricata,Reptilia,class,1838,FALSE,worms
eretmochelys imbricata,Testudines,order,2689,FALSE,worms
eretmochelys imbricata,Cryptodira,suborder,148741,FALSE,worms
eretmochelys imbricata,Chelonioidea,superfamily,987094,FALSE,worms
eretmochelys imbricata,Cheloniidae,family,136999,FALSE,worms
eretmochelys imbricata,Eretmochelys,genus,137068,FALSE,worms
eretmochelys imbricata,Eretmochelys imbricata,species,137207,FALSE,worms
hydrelaps,Animalia,kingdom,2,FALSE,worms
hydrelaps,Chordata,phylum,1821,FALSE,worms
hydrelaps,Vertebrata,subphylum,146419,FALSE,worms
hydrelaps,Gnathostomata,superclass,1828,FALSE,worms
hydrelaps,Tetrapoda,superclass,1831,FALSE,worms
hydrelaps,Reptilia,class,1838,FALSE,worms
hydrelaps,Squamata,order,196109,FALSE,worms
hydrelaps,Serpentes,suborder,196112,FALSE,worms
hydrelaps,Alethinophidia,infraorder,196113,FALSE,worms
hydrelaps,Elapidae,family,342638,FALSE,worms
hydrelaps,Hydrophiinae,subfamily,413301,FALSE,worms
hydrelaps,Hydrelaps,genus,343606,FALSE,worms
laticauda,Animalia,kingdom,2,FALSE,worms
laticauda,Chordata,phylum,1821,FALSE,worms
laticauda,Vertebrata,subphylum,146419,FALSE,worms
laticauda,Gnathostomata,superclass,1828,FALSE,worms
laticauda,Tetrapoda,superclass,1831,FALSE,worms
laticauda,Reptilia,class,1838,FALSE,worms
laticauda,Squamata,order,196109,FALSE,worms
laticauda,Serpentes,suborder,196112,FALSE,worms
laticauda,Alethinophidia,infraorder,196113,FALSE,worms
laticauda,Elapidae,family,342638,FALSE,worms
laticauda,Laticaudinae,subfamily,413302,FALSE,worms
laticauda,Laticauda,genus,343612,FALSE,worms
lepidochelys kempii,Animalia,kingdom,2,FALSE,worms
lepidochelys kempii,Chordata,phylum,1821,FALSE,worms
lepidochelys kempii,Vertebrata,subphylum,146419,FALSE,worms
lepidochelys kempii,Gnathostomata,superclass,1828,FALSE,worms
lepidochelys kempii,Tetrapoda,superclass,1831,FALSE,worms
lepidochelys kempii,Reptilia,class,1838,FALSE,worms
lepidochelys kempii,Testudines,order,2689,FALSE,worms
lepidochelys kempii,Cryptodira,suborder,148741,FALSE,worms
lepidochelys kempii,Chelonioidea,superfamily,987094,FALSE,worms
lepidochelys kempii,Cheloniidae,family,136999,FALSE,worms
lepidochelys kempii,Lepidochelys,genus,137069,FALSE,worms
lepidochelys kempii,Lepidochelys kempii,species,137208,FALSE,worms
lepidochelys olivacea,Animalia,kingdom,2,FALSE,worms
lepidochelys olivacea,Chordata,phylum,1821,FALSE,worms
lepidochelys olivacea,Vertebrata,subphylum,146419,FALSE,worms
lepidochelys olivacea,Gnathostomata,superclass,1828,FALSE,worms
lepidochelys olivacea,Tetrapoda,superclass,1831,FALSE,worms
lepidochelys olivacea,Reptilia,class,1838,FALSE,worms
lepidochelys olivacea,Testudines,order,2689,FALSE,worms
lepidochelys olivacea,Cryptodira,suborder,148741,FALSE,worms
lepidochelys olivacea,Chelonioidea,superfamily,987094,FALSE,worms
lepidochelys olivacea,Cheloniidae,family,136999,FALSE,worms
lepidochelys olivacea,Lepidochelys,genus,137069,FALSE,worms
lepidochelys olivacea,Lepidochelys olivacea,species,220293,FALSE,worms
natator depressa,Animalia,kingdom,2,FALSE,worms
natator depressa,Chordata,phylum,1821,FALSE,worms
natator depressa,Vertebrata,subphylum,146419,FALSE,worms
natator depressa,Gnathostomata,superclass,1828,FALSE,worms
natator depressa,Tetrapoda,superclass,1831,FALSE,worms
natator depressa,Reptilia,class,1838,FALSE,worms
natator depressa,Testudines,order,2689,FALSE,worms
natator depressa,Cryptodira,suborder,148741,FALSE,worms
natator depressa,Chelonioidea,superfamily,987094,FALSE,worms
natator depressa,Cheloniidae,family,136999,FALSE,worms
natator depressa,Natator,genus,343617,FALSE,worms
natator depressa,Natator depressa,species,344093,FALSE,worms
parahydrophis,Animalia,kingdom,2,FALSE,worms
parahydrophis,Chordata,phylum,1821,FALSE,worms
parahydrophis,Vertebrata,subphylum,146419,FALSE,worms
parahydrophis,Gnathostomata,superclass,1828,FALSE,worms
parahydrophis,Tetrapoda,superclass,1831,FALSE,worms
parahydrophis,Reptilia,class,1838,FALSE,worms
parahydrophis,Squamata,order,196109,FALSE,worms
parahydrophis,Serpentes,suborder,196112,FALSE,worms
parahydrophis,Alethinophidia,infraorder,196113,FALSE,worms
parahydrophis,Elapidae,family,342638,FALSE,worms
parahydrophis,Hydrophiinae,subfamily,413301,FALSE,worms
parahydrophis,Parahydrophis,genus,343622,FALSE,worms
alcidae,Animalia,kingdom,2,FALSE,worms
alcidae,Chordata,phylum,1821,FALSE,worms
alcidae,Vertebrata,subphylum,146419,FALSE,worms
alcidae,Gnathostomata,superclass,1828,FALSE,worms
alcidae,Tetrapoda,superclass,1831,FALSE,worms
alcidae,Aves,class,1836,FALSE,worms
alcidae,Charadriiformes,order,2682,FALSE,worms
alcidae,Alcidae,family,136987,FALSE,worms
anatidae,Animalia,kingdom,2,FALSE,worms
anatidae,Chordata,phylum,1821,FALSE,worms
anatidae,Vertebrata,subphylum,146419,FALSE,worms
anatidae,Gnathostomata,superclass,1828,FALSE,worms
anatidae,Tetrapoda,superclass,1831,FALSE,worms
anatidae,Aves,class,1836,FALSE,worms
anatidae,Anseriformes,order,2681,FALSE,worms
anatidae,Anatidae,family,136973,FALSE,worms
aphrodroma,Animalia,kingdom,2,FALSE,worms
aphrodroma,Chordata,phylum,1821,FALSE,worms
aphrodroma,Vertebrata,subphylum,146419,FALSE,worms
aphrodroma,Gnathostomata,superclass,1828,FALSE,worms
aphrodroma,Tetrapoda,superclass,1831,FALSE,worms
aphrodroma,Aves,class,1836,FALSE,worms
aphrodroma,Procellariiformes,order,2686,FALSE,worms
aphrodroma,Procellariidae,family,136998,FALSE,worms
aphrodroma,Aphrodroma,genus,343588,FALSE,worms
bulweria,Animalia,kingdom,2,FALSE,worms
bulweria,Chordata,phylum,1821,FALSE,worms
bulweria,Vertebrata,subphylum,146419,FALSE,worms
bulweria,Gnathostomata,superclass,1828,FALSE,worms
bulweria,Tetrapoda,superclass,1831,FALSE,worms
bulweria,Aves,class,1836,FALSE,worms
bulweria,Procellariiformes,order,2686,FALSE,worms
bulweria,Procellariidae,family,136998,FALSE,worms
bulweria,Bulweria,genus,137061,FALSE,worms
calonectris,Animalia,kingdom,2,FALSE,worms
calonectris,Chordata,phylum,1821,FALSE,worms
calonectris,Vertebrata,subphylum,146419,FALSE,worms
calonectris,Gnathostomata,superclass,1828,FALSE,worms
calonectris,Tetrapoda,superclass,1831,FALSE,worms
calonectris,Aves,class,1836,FALSE,worms
calonectris,Procellariiformes,order,2686,FALSE,worms
calonectris,Procellariidae,family,136998,FALSE,worms
calonectris,Calonectris,genus,137062,FALSE,worms
chlidonias,Animalia,kingdom,2,FALSE,worms
chlidonias,Chordata,phylum,1821,FALSE,worms
chlidonias,Vertebrata,subphylum,146419,FALSE,worms
chlidonias,Gnathostomata,superclass,1828,FALSE,worms
chlidonias,Tetrapoda,superclass,1831,FALSE,worms
chlidonias,Aves,class,1836,FALSE,worms
chlidonias,Charadriiformes,order,2682,FALSE,worms
chlidonias,Laridae,family,136988,FALSE,worms
chlidonias,Chlidonias,genus,137042,FALSE,worms
chroicocephalus,Animalia,kingdom,2,FALSE,worms
chroicocephalus,Chordata,phylum,1821,FALSE,worms
chroicocephalus,Vertebrata,subphylum,146419,FALSE,worms
chroicocephalus,Gnathostomata,superclass,1828,FALSE,worms
chroicocephalus,Tetrapoda,superclass,1831,FALSE,worms
chroicocephalus,Aves,class,1836,FALSE,worms
chroicocephalus,Charadriiformes,order,2682,FALSE,worms
chroicocephalus,Laridae,family,136988,FALSE,worms
chroicocephalus,Chroicocephalus,genus,465357,FALSE,worms
creagrus,Animalia,kingdom,2,FALSE,worms
creagrus,Chordata,phylum,1821,FALSE,worms
creagrus,Vertebrata,subphylum,146419,FALSE,worms
creagrus,Gnathostomata,superclass,1828,FALSE,worms
creagrus,Tetrapoda,superclass,1831,FALSE,worms
creagrus,Aves,class,1836,FALSE,worms
creagrus,Charadriiformes,order,2682,FALSE,worms
creagrus,Laridae,family,136988,FALSE,worms
creagrus,Creagrus,genus,344603,FALSE,worms
daption,Animalia,kingdom,2,FALSE,worms
daption,Chordata,phylum,1821,FALSE,worms
daption,Vertebrata,subphylum,146419,FALSE,worms
daption,Gnathostomata,superclass,1828,FALSE,worms
daption,Tetrapoda,superclass,1831,FALSE,worms
daption,Aves,class,1836,FALSE,worms
daption,Procellariiformes,order,2686,FALSE,worms
daption,Procellariidae,family,136998,FALSE,worms
daption,Daption,genus,204311,FALSE,worms
diomedeidae,Animalia,kingdom,2,FALSE,worms
diomedeidae,Chordata,phylum,1821,FALSE,worms
diomedeidae,Vertebrata,subphylum,146419,FALSE,worms
diomedeidae,Gnathostomata,superclass,1828,FALSE,worms
diomedeidae,Tetrapoda,superclass,1831,FALSE,worms
diomedeidae,Aves,class,1836,FALSE,worms
diomedeidae,Procellariiformes,order,2686,FALSE,worms
diomedeidae,Diomedeidae,family,148742,FALSE,worms
fregatidae,Animalia,kingdom,2,FALSE,worms
fregatidae,Chordata,phylum,1821,FALSE,worms
fregatidae,Vertebrata,subphylum,146419,FALSE,worms
fregatidae,Gnathostomata,superclass,1828,FALSE,worms
fregatidae,Tetrapoda,superclass,1831,FALSE,worms
fregatidae,Aves,class,1836,FALSE,worms
fregatidae,Pelecaniformes,order,2684,FALSE,worms
fregatidae,Fregatidae,family,196046,FALSE,worms
fulmarus,Animalia,kingdom,2,FALSE,worms
fulmarus,Chordata,phylum,1821,FALSE,worms
fulmarus,Vertebrata,subphylum,146419,FALSE,worms
fulmarus,Gnathostomata,superclass,1828,FALSE,worms
fulmarus,Tetrapoda,superclass,1831,FALSE,worms
fulmarus,Aves,class,1836,FALSE,worms
fulmarus,Procellariiformes,order,2686,FALSE,worms
fulmarus,Procellariidae,family,136998,FALSE,worms
fulmarus,Fulmarus,genus,137063,FALSE,worms
gaviidae,Animalia,kingdom,2,FALSE,worms
gaviidae,Chordata,phylum,1821,FALSE,worms
gaviidae,Vertebrata,subphylum,146419,FALSE,worms
