am_sid,name,rank
W-Msc-467973,Perotrochus quoyanus,species
W-Msc-467976,Metazoa,kingdom
W-Msc-467976,Mollusca,phylum
W-Msc-467976,Gastropoda,class
W-Msc-467976,Pleurotomariida,order
W-Msc-467976,Pleurotomariidae,family
W-Msc-467976,Bayerotrochus,genus
W-Msc-467976,Bayerotrochus teramachii,species
Fis-50033,Metazoa,kingdom
Fis-50033,Chordata,phylum
Fis-50033,Actinopteri,class
Fis-50033,Alepocephaliformes,order
Fis-50033,Platytroctidae,family
Fis-50033,Persparsia,genus
Fis-50033,Persparsia kopua,species
Fis-161710,Metazoa,kingdom
Fis-161710,Chordata,phylum
Fis-161710,Actinopteri,class
Fis-161710,Batrachoidiformes,order
Fis-161710,Batrachoididae,family
Fis-161710,Perulibatrachus,genus
Fis-161710,Perulibatrachus aquilonarius,species
Fis-25385,Metazoa,kingdom
Fis-25385,Chordata,phylum
Fis-25385,Actinopteri,class
Fis-25385,Batrachoidiformes,order
Fis-25385,Batrachoididae,family
Fis-25385,Perulibatrachus,genus
Fis-25385,Perulibatrachus elminensis,species
Fis-25086,Metazoa,kingdom
Fis-25086,Chordata,phylum
Fis-25086,Actinopteri,class
Fis-25086,Tetraodontiformes,order
Fis-25086,Monacanthidae,family
Fis-25086,Pervagor,genus
Fis-25086,Pervagor aspricaudus,species
Fis-25087,Metazoa,kingdom
Fis-25087,Chordata,phylum
Fis-25087,Actinopteri,class
Fis-25087,Tetraodontiformes,order
Fis-25087,Monacanthidae,family
Fis-25087,Pervagor,genus
Fis-25087,Pervagor janthinosoma,species
Fis-25088,Metazoa,kingdom
Fis-25088,Chordata,phylum
Fis-25088,Actinopteri,class
Fis-25088,Tetraodontiformes,order
Fis-25088,Monacanthidae,family
Fis-25088,Pervagor,genus
Fis-25088,Pervagor melanocephalus,species
Fis-25089,Metazoa,kingdom
Fis-25089,Chordata,phylum
Fis-25089,Actinopteri,class
Fis-25089,Tetraodontiformes,order
Fis-25089,Monacanthidae,family
Fis-25089,Pervagor,genus
Fis-25089,Pervagor nigrolineatus,species
Fis-25090,Metazoa,kingdom
Fis-25090,Chordata,phylum
Fis-25090,Actinopteri,class
Fis-25090,Tetraodontiformes,order
Fis-25090,Monacanthidae,family
Fis-25090,Pervagor,genus
Fis-25090,Pervagor spilosoma,species
Fis-50291,Metazoa,kingdom
Fis-50291,Chordata,phylum
Fis-50291,Actinopteri,class
Fis-50291,Beloniformes,order
Fis-50291,Belonidae,family
Fis-50291,Petalichthys,genus
Fis-50291,Petalichthys capensis,species
W-Msc-181222,Metazoa,kingdom
W-Msc-181222,Mollusca,phylum
W-Msc-181222,Gastropoda,class
W-Msc-181222,Aplysiida,order
W-Msc-181222,Aplysiidae,family
W-Msc-181222,Petalifera,genus
W-Msc-181222,Petalifera ramosa,species
SLB-77080,Metazoa,kingdom
SLB-77080,Mollusca,phylum
SLB-77080,Gastropoda,class
SLB-77080,Littorinimorpha,order
SLB-77080,Vermetidae,family
SLB-77080,Vermetus,genus
SLB-77080,Vermetus erectus,species
SLB-77084,Metazoa,kingdom
SLB-77084,Mollusca,phylum
SLB-77084,Gastropoda,class
SLB-77084,Littorinimorpha,order
SLB-77084,Vermetidae,family
SLB-77084,Petaloconchus,genus
SLB-77084,Petaloconchus varians,species
SLB-165892,Metazoa,kingdom
SLB-165892,Arthropoda,phylum
SLB-165892,Malacostraca,class
SLB-165892,Decapoda,order
SLB-165892,Scyllaridae,family
SLB-165892,Petrarctus,genus
SLB-165892,Petrarctus brevicornis,species
ITS-553036,Metazoa,kingdom
ITS-553036,Arthropoda,phylum
ITS-553036,Malacostraca,class
ITS-553036,Decapoda,order
ITS-553036,Scyllaridae,family
ITS-553036,Petrarctus,genus
ITS-553036,Petrarctus demani,species
SLB-165894,Metazoa,kingdom
SLB-165894,Arthropoda,phylum
SLB-165894,Malacostraca,class
SLB-165894,Decapoda,order
SLB-165894,Scyllaridae,family
SLB-165894,Petrarctus,genus
SLB-165894,Petrarctus holthuisi,species
ITS-553025,Metazoa,kingdom
ITS-553025,Arthropoda,phylum
ITS-553025,Malacostraca,class
ITS-553025,Decapoda,order
ITS-553025,Scyllaridae,family
ITS-553025,Petrarctus,genus
ITS-553025,Petrarctus rugosus,species
W-Msc-216533,Metazoa,kingdom
W-Msc-216533,Mollusca,phylum
W-Msc-216533,Bivalvia,class
W-Msc-216533,Veneroida,order
W-Msc-216533,Petricolidae,family
W-Msc-216533,Petricola,genus
W-Msc-216533,Petricola lapicida,species
W-Msc-156961,Metazoa,kingdom
W-Msc-156961,Mollusca,phylum
W-Msc-156961,Bivalvia,class
W-Msc-156961,Veneroida,order
W-Msc-156961,Petricolidae,family
W-Msc-156961,Petricolaria,genus
W-Msc-156961,Petricolaria pholadiformis,species
SLB-158060,Metazoa,kingdom
SLB-158060,Arthropoda,phylum
SLB-158060,Malacostraca,class
SLB-158060,Decapoda,order
SLB-158060,Porcellanidae,family
SLB-158060,Petrolisthes,genus
SLB-158060,Petrolisthes asiaticus,species
SLB-158070,Metazoa,kingdom
SLB-158070,Arthropoda,phylum
SLB-158070,Malacostraca,class
SLB-158070,Decapoda,order
SLB-158070,Porcellanidae,family
SLB-158070,Petrolisthes,genus
SLB-158070,Petrolisthes lamarckii,species
SLB-158071,Metazoa,kingdom
SLB-158071,Arthropoda,phylum
SLB-158071,Malacostraca,class
SLB-158071,Decapoda,order
SLB-158071,Porcellanidae,family
SLB-158071,Petrolisthes,genus
SLB-158071,Petrolisthes militaris,species
Fis-30477,Metazoa,kingdom
Fis-30477,Chordata,phylum
Fis-30477,Hyperoartia,class
Fis-30477,Petromyzontiformes,order
Fis-30477,Petromyzontidae,family
Fis-30477,Petromyzon,genus
Fis-30477,Petromyzon marinus,species
W-Por-165369,Metazoa,kingdom
W-Por-165369,Porifera,phylum
W-Por-165369,Demospongiae,class
W-Por-165369,Dictyoceratida,order
W-Por-165369,Thorectidae,family
W-Por-165369,Petrosaspongia,genus
W-Por-165369,Petrosaspongia nigra,species
Fis-113043,Metazoa,kingdom
Fis-113043,Chordata,phylum
Fis-113043,Actinopteri,class
Fis-113043,Blenniiformes,order
Fis-113043,Blenniidae,family
Fis-113043,Petroscirtes,genus
Fis-113043,Petroscirtes ancylodon,species
Fis-25997,Metazoa,kingdom
Fis-25997,Chordata,phylum
Fis-25997,Actinopteri,class
Fis-25997,Blenniiformes,order
Fis-25997,Blenniidae,family
Fis-25997,Petroscirtes,genus
Fis-25997,Petroscirtes breviceps,species
Fis-35625,Metazoa,kingdom
Fis-35625,Chordata,phylum
Fis-35625,Actinopteri,class
Fis-35625,Blenniiformes,order
Fis-35625,Blenniidae,family
Fis-35625,Petroscirtes,genus
Fis-35625,Petroscirtes fallax,species
Fis-28967,Metazoa,kingdom
Fis-28967,Chordata,phylum
Fis-28967,Actinopteri,class
Fis-28967,Blenniiformes,order
Fis-28967,Blenniidae,family
Fis-28967,Petroscirtes,genus
Fis-28967,Petroscirtes lupus,species
Fis-31636,Metazoa,kingdom
Fis-31636,Chordata,phylum
Fis-31636,Actinopteri,class
Fis-31636,Blenniiformes,order
Fis-31636,Blenniidae,family
Fis-31636,Petroscirtes,genus
Fis-31636,Petroscirtes mitratus,species
Fis-54316,Metazoa,kingdom
Fis-54316,Chordata,phylum
Fis-54316,Actinopteri,class
Fis-54316,Blenniiformes,order
Fis-54316,Blenniidae,family
Fis-54316,Petroscirtes,genus
Fis-54316,Petroscirtes springeri,species
Fis-25998,Metazoa,kingdom
Fis-25998,Chordata,phylum
Fis-25998,Actinopteri,class
Fis-25998,Blenniiformes,order
Fis-25998,Blenniidae,family
Fis-25998,Petroscirtes,genus
Fis-25998,Petroscirtes thepassii,species
Fis-31637,Metazoa,kingdom
Fis-31637,Chordata,phylum
Fis-31637,Actinopteri,class
Fis-31637,Blenniiformes,order
Fis-31637,Blenniidae,family
Fis-31637,Petroscirtes,genus
Fis-31637,Petroscirtes variabilis,species
Fis-31638,Metazoa,kingdom
Fis-31638,Chordata,phylum
Fis-31638,Actinopteri,class
Fis-31638,Blenniiformes,order
Fis-31638,Blenniidae,family
Fis-31638,Petroscirtes,genus
Fis-31638,Petroscirtes xestus,species
W-Por-166867,Metazoa,kingdom
W-Por-166867,Porifera,phylum
W-Por-166867,Demospongiae,class
W-Por-166867,Haplosclerida,order
W-Por-166867,Petrosiidae,family
W-Por-166867,Petrosia,genus
W-Por-166867,Petrosia weinbergi,species
Fis-24886,Metazoa,kingdom
Fis-24886,Chordata,phylum
Fis-24886,Actinopteri,class
Fis-24886,Ophidiiformes,order
Fis-24886,Ophidiidae,family
Fis-24886,Petrotyx,genus
Fis-24886,Petrotyx sanguineus,species
Fis-23217,Metazoa,kingdom
Fis-23217,Chordata,phylum
Fis-23217,Actinopteri,class
Fis-23217,Spariformes,order
Fis-23217,Sparidae,family
Fis-23217,Petrus,genus
Fis-23217,Petrus rupestris,species
SLB-144843,Rhodophyta,phylum
SLB-144843,Florideophyceae,class
SLB-144843,Gigartinales,order
SLB-144843,Peyssonneliaceae,family
SLB-144843,Peyssonnelia,genus
SLB-144843,Peyssonnelia rubra,species
W-Msc-420800,Metazoa,kingdom
W-Msc-420800,Mollusca,phylum
W-Msc-420800,Bivalvia,class
W-Msc-420800,Lucinoida,order
W-Msc-420800,Lucinidae,family
W-Msc-420800,Phacoides,genus
W-Msc-420800,Phacoides pectinatus,species
Fis-24887,Metazoa,kingdom
Fis-24887,Chordata,phylum
Fis-24887,Actinopteri,class
Fis-24887,Kurtiformes,order
Fis-24887,Apogonidae,family
Fis-24887,Phaeoptyx,genus
Fis-24887,Phaeoptyx conklini,species
Fis-24888,Metazoa,kingdom
Fis-24888,Chordata,phylum
Fis-24888,Actinopteri,class
Fis-24888,Kurtiformes,order
Fis-24888,Apogonidae,family
Fis-24888,Phaeoptyx,genus
Fis-24888,Phaeoptyx pigmentaria,species
Fis-24889,Metazoa,kingdom
Fis-24889,Chordata,phylum
Fis-24889,Actinopteri,class
Fis-24889,Kurtiformes,order
Fis-24889,Apogonidae,family
Fis-24889,Phaeoptyx,genus
Fis-24889,Phaeoptyx xenus,species
ITS-174673,Metazoa,kingdom
ITS-174673,Chordata,phylum
ITS-174673,Aves,class
ITS-174673,Pelecaniformes,order
ITS-174673,Phaethontidae,family
ITS-174673,Phaethon,genus
ITS-174673,Phaethon aethereus,species
W-Por-409307,Metazoa,kingdom
W-Por-409307,Porifera,phylum
W-Por-409307,Demospongiae,class
W-Por-409307,Bubarida,order
W-Por-409307,Dictyonellidae,family
W-Por-409307,Phakettia,genus
W-Por-409307,Phakettia euctimena,species
ITS-174733,Metazoa,kingdom
ITS-174733,Chordata,phylum
ITS-174733,Aves,class
ITS-174733,Pelecaniformes,order
ITS-174733,Phalacrocoracidae,family
ITS-174733,Gulosus,genus
ITS-174733,Gulosus aristotelis,species
ITS-174717,Metazoa,kingdom
ITS-174717,Chordata,phylum
ITS-174717,Aves,class
ITS-174717,Pelecaniformes,order
ITS-174717,Phalacrocoracidae,family
ITS-174717,Nannopterum,genus
ITS-174717,Nannopterum auritus,species
ITS-554375,Metazoa,kingdom
ITS-554375,Chordata,phylum
ITS-554375,Aves,class
ITS-554375,Pelecaniformes,order
ITS-554375,Phalacrocoracidae,family
ITS-554375,Nannopterum,genus
ITS-554375,Nannopterum brasilianus,species
ITS-174737,Metazoa,kingdom
ITS-174737,Chordata,phylum
ITS-174737,Aves,class
ITS-174737,Pelecaniformes,order
ITS-174737,Phalacrocoracidae,family
ITS-174737,Phalacrocorax,genus
ITS-174737,Phalacrocorax capensis,species
ITS-174738,Metazoa,kingdom
ITS-174738,Chordata,phylum
ITS-174738,Aves,class
ITS-174738,Pelecaniformes,order
ITS-174738,Phalacrocoracidae,family
ITS-174738,Phalacrocorax,genus
ITS-174738,Phalacrocorax capillatus,species
ITS-174715,Metazoa,kingdom
ITS-174715,Chordata,phylum
ITS-174715,Aves,class
ITS-174715,Pelecaniformes,order
ITS-174715,Phalacrocoracidae,family
ITS-174715,Phalacrocorax,genus
ITS-174715,Phalacrocorax carbo,species
ITS-561967,Metazoa,kingdom
ITS-561967,Chordata,phylum
ITS-561967,Aves,class
ITS-561967,Pelecaniformes,order
ITS-561967,Phalacrocoracidae,family
ITS-561967,Phalacrocorax,genus
ITS-561967,Phalacrocorax featherstoni,species
ITS-174742,Metazoa,kingdom
ITS-174742,Chordata,phylum
ITS-174742,Aves,class
ITS-174742,Pelecaniformes,order
ITS-174742,Phalacrocoracidae,family
ITS-174742,Phalacrocorax,genus
ITS-174742,Phalacrocorax fuscescens,species
ITS-174743,Metazoa,kingdom
ITS-174743,Chordata,phylum
ITS-174743,Aves,class
ITS-174743,Pelecaniformes,order
ITS-174743,Phalacrocoracidae,family
ITS-174743,Phalacrocorax,genus
ITS-174743,Phalacrocorax fuscicollis,species
ITS-174744,Metazoa,kingdom
ITS-174744,Chordata,phylum
ITS-174744,Aves,class
ITS-174744,Pelecaniformes,order
ITS-174744,Phalacrocoracidae,family
ITS-174744,Poikilocarbo,genus
ITS-174744,Poikilocarbo gaimardi,species
ITS-561969,Metazoa,kingdom
ITS-561969,Chordata,phylum
ITS-561969,Aves,class
ITS-561969,Pelecaniformes,order
ITS-561969,Phalacrocoracidae,family
ITS-561969,Nannopterum,genus
ITS-561969,Nannopterum harrisi,species
ITS-174745,Metazoa,kingdom
ITS-174745,Chordata,phylum
ITS-174745,Aves,class
ITS-174745,Pelecaniformes,order
ITS-174745,Phalacrocoracidae,family
ITS-174745,Leucocarbo,genus
ITS-174745,Leucocarbo magellanicus,species
ITS-174747,Metazoa,kingdom
ITS-174747,Chordata,phylum
ITS-174747,Aves,class
ITS-174747,Pelecaniformes,order
ITS-174747,Phalacrocoracidae,family
ITS-174747,Phalacrocorax,genus
ITS-174747,Phalacrocorax neglectus,species
ITS-174749,Metazoa,kingdom
ITS-174749,Chordata,phylum
ITS-174749,Aves,class
ITS-174749,Pelecaniformes,order
ITS-174749,Phalacrocoracidae,family
ITS-174749,Phalacrocorax,genus
ITS-174749,Phalacrocorax nigrogularis,species
ITS-174725,Metazoa,kingdom
ITS-174725,Chordata,phylum
ITS-174725,Aves,class
ITS-174725,Pelecaniformes,order
ITS-174725,Phalacrocoracidae,family
ITS-174725,Phalacrocorax,genus
ITS-174725,Phalacrocorax pelagicus,species
ITS-174724,Metazoa,kingdom
ITS-174724,Chordata,phylum
ITS-174724,Aves,class
ITS-174724,Pelecaniformes,order
ITS-174724,Phalacrocoracidae,family
ITS-174724,Urile,genus
ITS-174724,Urile penicillatus,species
ITS-174750,Metazoa,kingdom
ITS-174750,Chordata,phylum
ITS-174750,Aves,class
ITS-174750,Pelecaniformes,order
ITS-174750,Phalacrocoracidae,family
ITS-174750,Phalacrocorax,genus
ITS-174750,Phalacrocorax punctatus,species
ITS-174751,Metazoa,kingdom
ITS-174751,Chordata,phylum
ITS-174751,Aves,class
ITS-174751,Pelecaniformes,order
ITS-174751,Phalacrocoracidae,family
ITS-174751,Phalacrocorax,genus
ITS-174751,Phalacrocorax sulcirostris,species
ITS-174728,Metazoa,kingdom
ITS-174728,Chordata,phylum
ITS-174728,Aves,class
ITS-174728,Pelecaniformes,order
ITS-174728,Phalacrocoracidae,family
ITS-174728,Urile,genus
ITS-174728,Urile urile,species
ITS-176735,Metazoa,kingdom
ITS-176735,Chordata,phylum
ITS-176735,Aves,class
ITS-176735,Charadriiformes,order
ITS-176735,Scolopacidae,family
ITS-176735,Phalaropus,genus
ITS-176735,Phalaropus lobatus,species
W-Msc-217006,Metazoa,kingdom
W-Msc-217006,Mollusca,phylum
W-Msc-217006,Gastropoda,class
W-Msc-217006,Littorinimorpha,order
W-Msc-217006,Cassidae,family
W-Msc-217006,Phalium,genus
W-Msc-217006,Phalium glaucum,species
Fis-30863,Metazoa,kingdom
Fis-30863,Chordata,phylum
Fis-30863,Actinopteri,class
Fis-30863,Perciformes,order
Fis-30863,Cottidae,family
Fis-30863,Phallocottus,genus
Fis-30863,Phallocottus obtusus,species
URM-2-1962,Metazoa,kingdom
URM-2-1962,Chordata,phylum
URM-2-1962,Ascidiacea,class
URM-2-1962,Enterogona,order
URM-2-1962,Ascidiidae,family
URM-2-1962,Phallusia,genus
URM-2-1962,Phallusia arabica,species
URM-2-1967,Metazoa,kingdom
URM-2-1967,Chordata,phylum
URM-2-1967,Ascidiacea,class
URM-2-1967,Enterogona,order
URM-2-1967,Ascidiidae,family
URM-2-1967,Phallusia,genus
URM-2-1967,Phallusia julinea,species
URM-2-1969,Metazoa,kingdom
URM-2-1969,Chordata,phylum
URM-2-1969,Ascidiacea,class
URM-2-1969,Enterogona,order
URM-2-1969,Ascidiidae,family
URM-2-1969,Phallusia,genus
URM-2-1969,Phallusia mammillata,species
URM-2-1971,Metazoa,kingdom
URM-2-1971,Chordata,phylum
URM-2-1971,Ascidiacea,class
URM-2-1971,Enterogona,order
URM-2-1971,Ascidiidae,family
URM-2-1971,Phallusia,genus
URM-2-1971,Phallusia nigra,species
Fis-24890,Metazoa,kingdom
Fis-24890,Chordata,phylum
Fis-24890,Actinopteri,class
Fis-24890,Embiotocidae,family
Fis-24890,Phanerodon,genus
Fis-24890,Phanerodon atripes,species
Fis-30480,Metazoa,kingdom
Fis-30480,Chordata,phylum
Fis-30480,Actinopteri,class
Fis-30480,Embiotocidae,family
Fis-30480,Phanerodon,genus
Fis-30480,Phanerodon furcatus,species
SLB-193031,Metazoa,kingdom
SLB-193031,Echinodermata,phylum
SLB-193031,Crinoidea,class
SLB-193031,Comatulida,order
SLB-193031,Comatulidae,family
SLB-193031,Phanogenia,genus
SLB-193031,Phanogenia gracilis,species
SLB-89660,Metazoa,kingdom
SLB-89660,Mollusca,phylum
SLB-89660,Bivalvia,class
SLB-89660,Veneroida,order
SLB-89660,Cultellidae,family
SLB-89660,Pharella,genus
SLB-89660,Pharella javanica,species
W-Ase-292795,Metazoa,kingdom
W-Ase-292795,Echinodermata,phylum
W-Ase-292795,Asteroidea,class
W-Ase-292795,Valvatida,order
W-Ase-292795,Ophidiasteridae,family
W-Ase-292795,Pharia,genus
W-Ase-292795,Pharia pyramidata,species
SLB-98214,Metazoa,kingdom
SLB-98214,Mollusca,phylum
SLB-98214,Bivalvia,class
SLB-98214,Veneroida,order
SLB-98214,Pharidae,family
SLB-98214,Pharus,genus
SLB-98214,Pharus legumen,species
ITS-772628,Metazoa,kingdom
ITS-772628,Annelida,phylum
ITS-772628,Polychaeta,class
ITS-772628,Golfingiida,order
ITS-772628,Phascolionidae,family
ITS-772628,Phascolion,genus
ITS-772628,Phascolion cryptum,species
ITS-772629,Metazoa,kingdom
ITS-772629,Annelida,phylum
ITS-772629,Polychaeta,class
ITS-772629,Golfingiida,order
ITS-772629,Phascolionidae,family
ITS-772629,Phascolion,genus
ITS-772629,Phascolion strombus,species
ITS-772548,Metazoa,kingdom
ITS-772548,Annelida,phylum
ITS-772548,Polychaeta,class
ITS-772548,Golfingiida,order
ITS-772548,Sipunculidae,family
ITS-772548,Phascolopsis,genus
ITS-772548,Phascolopsis gouldii,species
ITS-772572,Metazoa,kingdom
ITS-772572,Annelida,phylum
ITS-772572,Polychaeta,class
ITS-772572,Phascolosomatiformes,order
ITS-772572,Phascolosomatidae,family
ITS-772572,Phascolosoma,genus
ITS-772572,Phascolosoma agassizii,species
ITS-154914,Metazoa,kingdom
ITS-154914,Annelida,phylum
ITS-154914,Polychaeta,class
ITS-154914,Phascolosomatiformes,order
ITS-154914,Phascolosomatidae,family
ITS-154914,Phascolosoma,genus
ITS-154914,Phascolosoma granulatum,species
SLB-88241,Metazoa,kingdom
SLB-88241,Annelida,phylum
SLB-88241,Polychaeta,class
SLB-88241,Phascolosomatiformes,order
SLB-88241,Phascolosomatidae,family
SLB-88241,Phascolosoma,genus
SLB-88241,Phascolosoma nigrescens,species
ITS-154935,Metazoa,kingdom
ITS-154935,Annelida,phylum
ITS-154935,Polychaeta,class
ITS-154935,Phascolosomatiformes,order
ITS-154935,Phascolosomatidae,family
ITS-154935,Phascolosoma,genus
ITS-154935,Phascolosoma noduliferum,species
ITS-154939,Metazoa,kingdom
ITS-154939,Annelida,phylum
ITS-154939,Polychaeta,class
ITS-154939,Phascolosomatiformes,order
ITS-154939,Phascolosomatidae,family
ITS-154939,Phascolosoma,genus
ITS-154939,Phascolosoma pacificum,species
SLB-88245,Metazoa,kingdom
SLB-88245,Annelida,phylum
SLB-88245,Polychaeta,class
SLB-88245,Phascolosomatiformes,order
SLB-88245,Phascolosomatidae,family
SLB-88245,Phascolosoma,genus
SLB-88245,Phascolosoma perlucens,species
ITS-154895,Metazoa,kingdom
ITS-154895,Annelida,phylum
ITS-154895,Polychaeta,class
ITS-154895,Phascolosomatiformes,order
ITS-154895,Phascolosomatidae,family
ITS-154895,Phascolosoma,genus
ITS-154895,Phascolosoma scolops,species
ITS-154962,Metazoa,kingdom
ITS-154962,Annelida,phylum
ITS-154962,Polychaeta,class
ITS-154962,Phascolosomatiformes,order
ITS-154962,Phascolosomatidae,family
ITS-154962,Phascolosoma,genus
ITS-154962,Phascolosoma stephensoni,species
ITS-772541,Metazoa,kingdom
ITS-772541,Annelida,phylum
ITS-772541,Polychaeta,class
ITS-772541,Phascolosomatiformes,order
ITS-772541,Phascolosomatidae,family
ITS-772541,Phascolosoma,genus
ITS-772541,Phascolosoma turnerae,species
W-Msc-208625,Metazoa,kingdom
W-Msc-208625,Mollusca,phylum
W-Msc-208625,Gastropoda,class
W-Msc-208625,Trochida,order
W-Msc-208625,Phasianellidae,family
W-Msc-208625,Phasianella,genus
W-Msc-208625,Phasianella solida,species
Hex-3014,Metazoa,kingdom
Hex-3014,Cnidaria,phylum
Hex-3014,Anthozoa,class
Hex-3014,Actiniaria,order
Hex-3014,Sagartiidae,family
Hex-3014,Phellia,genus
Hex-3014,Phellia exlex,species
Fis-58959,Metazoa,kingdom
Fis-58959,Chordata,phylum
Fis-58959,Actinopteri,class
Fis-58959,Perciformes,order
Fis-58959,Scorpaenidae,family
Fis-58959,Phenacoscorpius,genus
Fis-58959,Phenacoscorpius adenensis,species
Fis-114177,Metazoa,kingdom
Fis-114177,Chordata,phylum
Fis-114177,Actinopteri,class
Fis-114177,Perciformes,order
Fis-114177,Scorpaenidae,family
Fis-114177,Phenacoscorpius,genus
Fis-114177,Phenacoscorpius megalops,species
Fis-54976,Metazoa,kingdom
Fis-54976,Chordata,phylum
Fis-54976,Actinopteri,class
Fis-54976,Blenniiformes,order
Fis-54976,Gobiesocidae,family
Fis-54976,Pherallodus,genus
Fis-54976,Pherallodus indicus,species
W-Pol-130113,Metazoa,kingdom
W-Pol-130113,Annelida,phylum
W-Pol-130113,Polychaeta,class
W-Pol-130113,Flabelligerida,order
W-Pol-130113,Flabelligeridae,family
W-Pol-130113,Pherusa,genus
W-Pol-130113,Pherusa plumosa,species
W-Msc-536542,Metazoa,kingdom
W-Msc-536542,Mollusca,phylum
W-Msc-536542,Gastropoda,class
W-Msc-536542,Nudibranchia,order
W-Msc-536542,Trinchesiidae,family
W-Msc-536542,Tenellia,genus
W-Msc-536542,Tenellia lugubris,species
W-Msc-536543,Metazoa,kingdom
W-Msc-536543,Mollusca,phylum
W-Msc-536543,Gastropoda,class
W-Msc-536543,Nudibranchia,order
W-Msc-536543,Trinchesiidae,family
W-Msc-536543,Tenellia,genus
W-Msc-536543,Tenellia melanobrachia,species
W-Hyd-117804,Metazoa,kingdom
W-Hyd-117804,Cnidaria,phylum
W-Hyd-117804,Hydrozoa,class
W-Hyd-117804,Leptothecata,order
W-Hyd-117804,Phialellidae,family
W-Hyd-117804,Phialella,genus
W-Hyd-117804,Phialella quadrata,species
W-Msc-578323,Metazoa,kingdom
W-Msc-578323,Mollusca,phylum
W-Msc-578323,Gastropoda,class
W-Msc-578323,Nudibranchia,order
W-Msc-578323,Glaucidae,family
W-Msc-578323,Phidiana,genus
W-Msc-578323,Phidiana hiltoni,species
W-Msc-536876,Metazoa,kingdom
W-Msc-536876,Mollusca,phylum
W-Msc-536876,Gastropoda,class
W-Msc-536876,Nudibranchia,order
W-Msc-536876,Glaucidae,family
W-Msc-536876,Phidiana,genus
W-Msc-536876,Phidiana lottini,species
W-Msc-181239,Metazoa,kingdom
W-Msc-181239,Mollusca,phylum
W-Msc-181239,Gastropoda,class
W-Msc-181239,Nudibranchia,order
W-Msc-181239,Glaucidae,family
W-Msc-181239,Phidiana,genus
W-Msc-181239,Phidiana lynceus,species
ITS-612525,Metazoa,kingdom
ITS-612525,Arthropoda,phylum
ITS-612525,Malacostraca,class
