class,order,family,stressor,taxon,mean_vuln,sd_vuln,n_spp_known,n_spp,n_prob
actinopterygii,perciformes,congiopodidae,storm_disturbance,fish,0.1091944521504154,0.01666348138996947,9,9,7
actinopterygii,perciformes,congiopodidae,uv,fish,0.06380683340039132,0.06251285012188948,9,9,7
actinopterygii,anguilliformes,congridae,biomass_removal,fish,0.7511405265318106,0.0326553061001839,219,219,208
actinopterygii,anguilliformes,congridae,bycatch,fish,0.4854789597779403,0.06690597241225989,219,219,208
actinopterygii,anguilliformes,congridae,entanglement_macroplastic,fish,0.22375048608467824,0.13260108198088677,219,219,208
actinopterygii,anguilliformes,congridae,eutrophication_nutrient_pollution,fish,0.4486526846085867,0.04122417667257155,219,219,208
actinopterygii,anguilliformes,congridae,habitat_loss_degradation,fish,0.35825745299632156,0.02591203678147317,219,219,208
actinopterygii,anguilliformes,congridae,inorganic_pollution,fish,0.42154948575942713,0.03394579649668575,219,219,208
actinopterygii,anguilliformes,congridae,light_pollution,fish,0.13065243662924134,0.09061557106277444,219,219,208
actinopterygii,anguilliformes,congridae,marine_heat_waves,fish,0.3642349184635119,0.0442122847036504,219,219,208
actinopterygii,anguilliformes,congridae,noise_pollution,fish,0.02232301436011876,0.03078924768329107,219,219,208
actinopterygii,anguilliformes,congridae,oa,fish,0.3589397681908411,0.01703687820733913,219,219,208
actinopterygii,anguilliformes,congridae,oceanographic,fish,0.232637258099328,0.05402810760503264,219,219,208
actinopterygii,anguilliformes,congridae,organic_pollution,fish,0.4508617481280384,0.0543689080805903,219,219,208
actinopterygii,anguilliformes,congridae,plastic_pollution_microplastic,fish,0.4121505262635696,0.02317876117950272,219,219,208
actinopterygii,anguilliformes,congridae,poisons_toxins,fish,0.4437433632003906,0.03498310444787182,219,219,208
actinopterygii,anguilliformes,congridae,salinity,fish,0.4738156185398707,0.03191693485920351,219,219,208
actinopterygii,anguilliformes,congridae,sedimentation,fish,0.3830781998689,0.03636169619666957,219,219,208
actinopterygii,anguilliformes,congridae,slr,fish,0.06179663290832777,0.04581300103225637,219,219,208
actinopterygii,anguilliformes,congridae,sst_rise,fish,0.475693511469376,0.31348444897616795,219,219,208
actinopterygii,anguilliformes,congridae,storm_disturbance,fish,0.1451771699827639,0.00632730357047856,219,219,208
actinopterygii,anguilliformes,congridae,uv,fish,0.11925665131110284,0.08291315966420183,219,219,208
actinopterygii,anguilliformes,congridae,wildlife_strike,fish,0.02835338571242813,0.03910684765956943,219,219,208
actinopterygii,perciformes,cottidae,biomass_removal,fish,0.6434856360161996,0.01310620160499016,198,198,185
actinopterygii,perciformes,cottidae,bycatch,fish,0.3782558897235655,0.04357431396686587,198,198,185
actinopterygii,perciformes,cottidae,entanglement_macroplastic,fish,0.1266676502269381,0.02155299904370373,198,198,185
actinopterygii,perciformes,cottidae,eutrophication_nutrient_pollution,fish,0.3640192591974498,0.02650235068382957,198,198,185
actinopterygii,perciformes,cottidae,habitat_loss_degradation,fish,0.31120719671604635,0.00509077656784295,198,198,185
actinopterygii,perciformes,cottidae,inorganic_pollution,fish,0.380350166458749,0.02166755672638655,198,198,185
actinopterygii,perciformes,cottidae,light_pollution,fish,0.10306569519993353,0.07928663915610629,198,198,185
actinopterygii,perciformes,cottidae,marine_heat_waves,fish,0.3435235462905774,0.03673162406653108,198,198,185
actinopterygii,perciformes,cottidae,noise_pollution,fish,0.01776178721217537,0.02527734901073289,198,198,185
actinopterygii,perciformes,cottidae,oa,fish,0.2950544209532637,0.00477567647484273,198,198,185
actinopterygii,perciformes,cottidae,oceanographic,fish,0.40159394100637114,0.06841702791377072,198,198,185
actinopterygii,perciformes,cottidae,organic_pollution,fish,0.3861334561850345,0.03037957526660133,198,198,185
actinopterygii,perciformes,cottidae,plastic_pollution_microplastic,fish,0.3363069502902908,0.0108233819378644,198,198,185
actinopterygii,perciformes,cottidae,poisons_toxins,fish,0.4069851514376321,0.01958955245365547,198,198,185
actinopterygii,perciformes,cottidae,salinity,fish,0.38034675974639326,0.04495401201965063,198,198,185
actinopterygii,perciformes,cottidae,sedimentation,fish,0.3671506368456089,0.01526626053696349,198,198,185
actinopterygii,perciformes,cottidae,slr,fish,0.03886431786770523,0.03342141072878006,198,198,185
actinopterygii,perciformes,cottidae,sst_rise,fish,0.3744509479748968,0.28339948544550114,198,198,185
actinopterygii,perciformes,cottidae,storm_disturbance,fish,0.10879451249413874,0.01828711636577157,198,198,185
actinopterygii,perciformes,cottidae,uv,fish,0.07885719359837369,0.06064896641204409,198,198,185
cephalopoda,oegopsida,cranchiidae,inorganic_pollution,cephalopods,0.4066363439393684,0.0255479595152104,34,34,12
cephalopoda,oegopsida,cranchiidae,marine_heat_waves,cephalopods,0.32438285367340447,0.02542008441987591,34,34,12
cephalopoda,oegopsida,cranchiidae,organic_pollution,cephalopods,0.4052294356881705,0.03729219031414985,34,34,12
holothuroidea,dendrochirotida,cucumariidae,biomass_removal,echinoderms,0.6962611916442122,0.01415747159483722,303,303,298
holothuroidea,dendrochirotida,cucumariidae,bycatch,echinoderms,0.32196340597217044,0.13506647280648837,303,303,298
holothuroidea,dendrochirotida,cucumariidae,entanglement_macroplastic,echinoderms,0.09182853018006534,0.06185991046123648,303,303,298
holothuroidea,dendrochirotida,cucumariidae,eutrophication_nutrient_pollution,echinoderms,0.5167773104869726,0.04269441501771275,303,303,298
holothuroidea,dendrochirotida,cucumariidae,habitat_loss_degradation,echinoderms,0.40784149651588403,0.0421810020142686,303,303,298
holothuroidea,dendrochirotida,cucumariidae,inorganic_pollution,echinoderms,0.44676670983058386,0.03426231078992082,303,303,298
holothuroidea,dendrochirotida,cucumariidae,light_pollution,echinoderms,0.1962189706136291,0.01775546814388681,303,303,298
holothuroidea,dendrochirotida,cucumariidae,marine_heat_waves,echinoderms,0.5596456040088764,0.02330384244121477,303,303,298
holothuroidea,dendrochirotida,cucumariidae,oa,echinoderms,0.3823881110241644,0.03158664478763166,303,303,298
holothuroidea,dendrochirotida,cucumariidae,oceanographic,echinoderms,0.4595333515820476,0.00934652889428543,303,303,298
holothuroidea,dendrochirotida,cucumariidae,organic_pollution,echinoderms,0.37853180663021285,0.03369602993455794,303,303,298
holothuroidea,dendrochirotida,cucumariidae,plastic_pollution_microplastic,echinoderms,0.20232268243134408,0.04142621294695895,303,303,298
holothuroidea,dendrochirotida,cucumariidae,poisons_toxins,echinoderms,0.41201029449779025,0.04608268148348382,303,303,298
holothuroidea,dendrochirotida,cucumariidae,salinity,echinoderms,0.4779498019828805,0.03633786772863514,303,303,298
holothuroidea,dendrochirotida,cucumariidae,sedimentation,echinoderms,0.3683908769820893,0.04294291100500786,303,303,298
holothuroidea,dendrochirotida,cucumariidae,slr,echinoderms,0.08552990012575738,0.00690675684264547,303,303,298
holothuroidea,dendrochirotida,cucumariidae,sst_rise,echinoderms,0.6962621216126725,0.0141539242162304,303,303,298
holothuroidea,dendrochirotida,cucumariidae,storm_disturbance,echinoderms,0.3203243029176971,0.02293300569688218,303,303,298
holothuroidea,dendrochirotida,cucumariidae,uv,echinoderms,0.15049801963065776,0.01616698109858256,303,303,298
actinopterygii,perciformes,cyclopteridae,biomass_removal,fish,0.6421549708409102,0.01260343746479482,32,32,31
actinopterygii,perciformes,cyclopteridae,bycatch,fish,0.37724493994413505,0.04406259316464762,32,32,31
actinopterygii,perciformes,cyclopteridae,entanglement_macroplastic,fish,0.1262637158312249,0.02188709989104751,32,32,31
actinopterygii,perciformes,cyclopteridae,eutrophication_nutrient_pollution,fish,0.362974612972927,0.02658201692456437,32,32,31
actinopterygii,perciformes,cyclopteridae,habitat_loss_degradation,fish,0.3106702920050635,0.00489033128738477,32,32,31
actinopterygii,perciformes,cyclopteridae,inorganic_pollution,fish,0.38075785273284807,0.02217983874271229,32,32,31
actinopterygii,perciformes,cyclopteridae,light_pollution,fish,0.1039754890329964,0.0787113019496902,32,32,31
actinopterygii,perciformes,cyclopteridae,marine_heat_waves,fish,0.34233254613548136,0.03625118772415675,32,32,31
actinopterygii,perciformes,cyclopteridae,noise_pollution,fish,0.01849522770228143,0.02557861109408734,32,32,31
actinopterygii,perciformes,cyclopteridae,oa,fish,0.29454374380308695,0.00460514403911394,32,32,31
actinopterygii,perciformes,cyclopteridae,oceanographic,fish,0.3999005212183764,0.06912387689795621,32,32,31
actinopterygii,perciformes,cyclopteridae,organic_pollution,fish,0.3871156448276149,0.03130735057977216,32,32,31
actinopterygii,perciformes,cyclopteridae,plastic_pollution_microplastic,fish,0.3358297205345642,0.01094141469076251,32,32,31
actinopterygii,perciformes,cyclopteridae,poisons_toxins,fish,0.4062552187137962,0.01978561155806468,32,32,31
actinopterygii,perciformes,cyclopteridae,salinity,fish,0.3791203347818507,0.04532162277345271,32,32,31
actinopterygii,perciformes,cyclopteridae,sedimentation,fish,0.3664547952450206,0.01542585799118961,32,32,31
actinopterygii,perciformes,cyclopteridae,slr,fish,0.03913765958191449,0.03315188473323863,32,32,31
actinopterygii,perciformes,cyclopteridae,sst_rise,fish,0.3783275736278116,0.28125075488670265,32,32,31
actinopterygii,perciformes,cyclopteridae,storm_disturbance,fish,0.10839543832389271,0.0185593605188942,32,32,31
actinopterygii,perciformes,cyclopteridae,uv,fish,0.07969524300787648,0.06030616498444136,32,32,31
cephalopoda,oegopsida,cycloteuthidae,inorganic_pollution,cephalopods,0.4134324454675375,0.00966838418382023,4,4,2
cephalopoda,oegopsida,cycloteuthidae,marine_heat_waves,cephalopods,0.33813880761296633,0.01266604280025438,4,4,2
cephalopoda,oegopsida,cycloteuthidae,organic_pollution,cephalopods,0.4047293711494848,0.0140959214980293,4,4,2
actinopterygii,pleuronectiformes,cynoglossidae,biomass_removal,fish,0.6453164375418985,0.00885907107213849,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,bycatch,fish,0.39008907591714537,0.02591511379998548,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,entanglement_macroplastic,fish,0.13809404471131512,0.04665586716866071,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,eutrophication_nutrient_pollution,fish,0.3609823590765555,0.03128993857781604,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,habitat_loss_degradation,fish,0.3119339921966574,0.00342735415955869,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,inorganic_pollution,fish,0.3874502103194874,0.02076407350097207,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,light_pollution,fish,0.13327382870051271,0.07392425995983458,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,marine_heat_waves,fish,0.3540476843404595,0.03430746981033092,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,oa,fish,0.295591720808941,0.00333479081131548,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,oceanographic,fish,0.39059335102171394,0.08034124359830096,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,organic_pollution,fish,0.3970330205369381,0.03113802550749848,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,plastic_pollution_microplastic,fish,0.33580945435728854,0.00357317664115723,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,poisons_toxins,fish,0.4086637560930353,0.00461140695354297,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,salinity,fish,0.3719086624869111,0.05741951020803915,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,sedimentation,fish,0.3669957200728268,0.00549251237669496,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,slr,fish,0.04726951266100245,0.03439158701249738,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,sst_rise,fish,0.4854524684584489,0.26299221830883696,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,storm_disturbance,fish,0.1043170068129761,0.02142126797868221,149,149,148
actinopterygii,pleuronectiformes,cynoglossidae,uv,fish,0.10208624041349536,0.05666941066468574,149,149,148
elasmobranchii,myliobatiformes,dasyatidae,biomass_removal,elasmobranchs,0.8848460117326437,0.05941193792445999,104,104,16
elasmobranchii,myliobatiformes,dasyatidae,bycatch,elasmobranchs,0.5898334252901151,0.09815751592196448,104,104,84
elasmobranchii,myliobatiformes,dasyatidae,entanglement_macroplastic,elasmobranchs,0.28419958729735706,0.16270273340455868,104,104,84
elasmobranchii,myliobatiformes,dasyatidae,eutrophication_nutrient_pollution,elasmobranchs,0.2011637987517015,0.04200914332855689,104,104,16
elasmobranchii,myliobatiformes,dasyatidae,habitat_loss_degradation,elasmobranchs,0.3984938206626804,0.02053189152404896,104,104,16
elasmobranchii,myliobatiformes,dasyatidae,inorganic_pollution,elasmobranchs,0.22167414389633325,0.02391719190480038,104,104,94
elasmobranchii,myliobatiformes,dasyatidae,marine_heat_waves,elasmobranchs,0.10459512217381108,0.02274963113332367,104,104,57
elasmobranchii,myliobatiformes,dasyatidae,oa,elasmobranchs,0.04071863638074526,0.00232151975523389,104,104,16
elasmobranchii,myliobatiformes,dasyatidae,oceanographic,elasmobranchs,0.23597278336177788,0.11302204076624996,104,104,16
elasmobranchii,myliobatiformes,dasyatidae,organic_pollution,elasmobranchs,0.3489617892895161,0.03805304498824077,104,104,94
elasmobranchii,myliobatiformes,dasyatidae,plastic_pollution_microplastic,elasmobranchs,0.234239866821656,0.01272723628899495,104,104,16
elasmobranchii,myliobatiformes,dasyatidae,poisons_toxins,elasmobranchs,0.2831832507178676,0.0161457173859941,104,104,16
elasmobranchii,myliobatiformes,dasyatidae,salinity,elasmobranchs,0.16627919076969647,0.07938207110390716,104,104,16
elasmobranchii,myliobatiformes,dasyatidae,sedimentation,elasmobranchs,0.20762494761404157,0.02743370067658447,104,104,84
elasmobranchii,myliobatiformes,dasyatidae,slr,elasmobranchs,0.08061616524564161,0.03844138152738913,104,104,16
elasmobranchii,myliobatiformes,dasyatidae,sst_rise,elasmobranchs,0.884838916265396,0.05942702090550313,104,104,16
elasmobranchii,myliobatiformes,dasyatidae,storm_disturbance,elasmobranchs,0.06735187469911179,0.03215430169281239,104,104,16
mammalia,cetartiodactyla,delphinidae,biomass_removal,marine_mammals,0.7807087682922572,0.05778790904500738,25,25,4
mammalia,cetartiodactyla,delphinidae,bycatch,marine_mammals,0.7807050648265023,0.05778219031944959,25,25,4
mammalia,cetartiodactyla,delphinidae,entanglement_macroplastic,marine_mammals,0.64477251283322,0.10438213204663024,25,25,4
mammalia,cetartiodactyla,delphinidae,eutrophication_nutrient_pollution,marine_mammals,0.1797279598705677,0.04906198402695539,25,25,4
mammalia,cetartiodactyla,delphinidae,habitat_loss_degradation,marine_mammals,0.3792267077027424,0.06465483816074197,25,25,4
mammalia,cetartiodactyla,delphinidae,inorganic_pollution,marine_mammals,0.2325030898430064,0.03316976350399403,25,25,11
mammalia,cetartiodactyla,delphinidae,light_pollution,marine_mammals,0.1774200824152289,0.08250516557205513,25,25,4
mammalia,cetartiodactyla,delphinidae,marine_heat_waves,marine_mammals,0.11853214523516468,0.06953145898744675,25,25,11
mammalia,cetartiodactyla,delphinidae,noise_pollution,marine_mammals,0.510216839936681,0.0682649585226951,25,25,4
mammalia,cetartiodactyla,delphinidae,oa,marine_mammals,0.12349217792018362,0.03938710186736789,25,25,4
mammalia,cetartiodactyla,delphinidae,oceanographic,marine_mammals,0.0364204887786913,0.09863475014552228,25,25,1
mammalia,cetartiodactyla,delphinidae,organic_pollution,marine_mammals,0.4101183866058116,0.04280652063114597,25,25,11
mammalia,cetartiodactyla,delphinidae,plastic_pollution_microplastic,marine_mammals,0.07245293124445491,0.01077756140256027,25,25,4
mammalia,cetartiodactyla,delphinidae,poisons_toxins,marine_mammals,0.05179178634241221,0.00692883423377764,25,25,4
mammalia,cetartiodactyla,delphinidae,salinity,marine_mammals,0.03006829726102567,0.08143156104508457,25,25,1
mammalia,cetartiodactyla,delphinidae,sedimentation,marine_mammals,0.21112814954204193,0.06843282077114202,25,25,4
mammalia,cetartiodactyla,delphinidae,slr,marine_mammals,0.37595099268277576,0.09534228995941664,25,25,4
mammalia,cetartiodactyla,delphinidae,sst_rise,marine_mammals,0.780710617146442,0.05778948411913483,25,25,4
mammalia,cetartiodactyla,delphinidae,storm_disturbance,marine_mammals,0.2408338511255536,0.06148745316309604,25,25,4
mammalia,cetartiodactyla,delphinidae,wildlife_strike,marine_mammals,0.6811317837221457,0.0911235327099061,25,25,4
echinoidea,clypeasteroida,dendrasteridae,eutrophication_nutrient_pollution,echinoderms,0.42650439532987927,0.03595177897901591,9,9,8
echinoidea,clypeasteroida,dendrasteridae,habitat_loss_degradation,echinoderms,0.35891048091823774,0.03711932601715405,9,9,8
echinoidea,clypeasteroida,dendrasteridae,inorganic_pollution,echinoderms,0.38040915015024024,0.03152596094165986,9,9,8
echinoidea,clypeasteroida,dendrasteridae,oa,echinoderms,0.4260378903051448,0.01769529168560708,9,9,8
echinoidea,clypeasteroida,dendrasteridae,organic_pollution,echinoderms,0.3819728872100353,0.0360737196616278,9,9,8
echinoidea,clypeasteroida,dendrasteridae,plastic_pollution_microplastic,echinoderms,0.22735205817814627,0.01173183243040254,9,9,8
echinoidea,clypeasteroida,dendrasteridae,poisons_toxins,echinoderms,0.3784558329137595,0.01574828278956855,9,9,8
echinoidea,clypeasteroida,dendrasteridae,salinity,echinoderms,0.4577785764240581,0.01724476190049224,9,9,8
echinoidea,clypeasteroida,dendrasteridae,sedimentation,echinoderms,0.2523178304137798,0.01049035952161903,9,9,8
actinopterygii,anguilliformes,derichthyidae,biomass_removal,fish,0.7442121743085383,0.01975537269775531,3,3,1
actinopterygii,anguilliformes,derichthyidae,bycatch,fish,0.4575340800418,0.04353178420823196,3,3,1
actinopterygii,anguilliformes,derichthyidae,entanglement_macroplastic,fish,0.17218549320029974,0.08566785328963038,3,3,1
actinopterygii,anguilliformes,derichthyidae,eutrophication_nutrient_pollution,fish,0.4472015122192247,0.02417082063780255,3,3,1
actinopterygii,anguilliformes,derichthyidae,habitat_loss_degradation,fish,0.3515180869569727,0.01586354228416024,3,3,1
actinopterygii,anguilliformes,derichthyidae,inorganic_pollution,fish,0.4210303173914096,0.03549774208642451,3,3,1
actinopterygii,anguilliformes,derichthyidae,light_pollution,fish,0.10939279254185694,0.09681291030119343,3,3,1
actinopterygii,anguilliformes,derichthyidae,marine_heat_waves,fish,0.3343156723677535,0.03624457394632936,3,3,1
actinopterygii,anguilliformes,derichthyidae,noise_pollution,fish,0.00775091722226104,0.02087018808112653,3,3,1
actinopterygii,anguilliformes,derichthyidae,oa,fish,0.3554439477450923,0.01062597713618061,3,3,1
actinopterygii,anguilliformes,derichthyidae,oceanographic,fish,0.2405080404343877,0.03265061580291033,3,3,1
actinopterygii,anguilliformes,derichthyidae,organic_pollution,fish,0.4424092801818022,0.05370348472279017,3,3,1
actinopterygii,anguilliformes,derichthyidae,plastic_pollution_microplastic,fish,0.4081055296376867,0.01409263500034174,3,3,1
actinopterygii,anguilliformes,derichthyidae,poisons_toxins,fish,0.44134406684724486,0.02112034587483168,3,3,1
actinopterygii,anguilliformes,derichthyidae,salinity,fish,0.4717184670771408,0.01885500875612601,3,3,1
actinopterygii,anguilliformes,derichthyidae,sedimentation,fish,0.38820344053318234,0.02162309844380392,3,3,1
actinopterygii,anguilliformes,derichthyidae,slr,fish,0.04980592068873307,0.04516197028252773,3,3,1
actinopterygii,anguilliformes,derichthyidae,sst_rise,fish,0.4061623334176557,0.3546690687801684,3,3,1
actinopterygii,anguilliformes,derichthyidae,storm_disturbance,fish,0.14364147213038864,0.00391191895932649,3,3,1
actinopterygii,anguilliformes,derichthyidae,uv,fish,0.10140132328278602,0.09001874890395545,3,3,1
actinopterygii,anguilliformes,derichthyidae,wildlife_strike,fish,0.00981532481971771,0.02663179935608889,3,3,1
echinoidea,diadematoida,diadematidae,biomass_removal,echinoderms,0.7078379527451905,0.01221296012695866,41,41,37
echinoidea,diadematoida,diadematidae,bycatch,echinoderms,0.4238330431501256,0.00730355958543785,41,41,37
echinoidea,diadematoida,diadematidae,entanglement_macroplastic,echinoderms,0.14065231958129443,0.00195539011811618,41,41,37
echinoidea,diadematoida,diadematidae,eutrophication_nutrient_pollution,echinoderms,0.4312761256722001,0.00607270556902916,41,41,37
echinoidea,diadematoida,diadematidae,habitat_loss_degradation,echinoderms,0.33579310992784583,0.00458767871078504,41,41,37
echinoidea,diadematoida,diadematidae,inorganic_pollution,echinoderms,0.40907211205620414,0.01320092808834506,41,41,37
echinoidea,diadematoida,diadematidae,light_pollution,echinoderms,0.1895656677068305,0.00266858090025042,41,41,37
echinoidea,diadematoida,diadematidae,marine_heat_waves,echinoderms,0.5549509830530789,0.02039230196321314,41,41,37
echinoidea,diadematoida,diadematidae,oa,echinoderms,0.4471102777665558,0.00628202812323235,41,41,37
echinoidea,diadematoida,diadematidae,oceanographic,echinoderms,0.46714071475204305,0.00806946437111231,41,41,37
echinoidea,diadematoida,diadematidae,organic_pollution,echinoderms,0.405871082501561,0.01521813734322183,41,41,37
echinoidea,diadematoida,diadematidae,plastic_pollution_microplastic,echinoderms,0.2398357321294597,0.00318290868275053,41,41,37
echinoidea,diadematoida,diadematidae,poisons_toxins,echinoderms,0.3970918990337517,0.00557130936737424,41,41,37
echinoidea,diadematoida,diadematidae,salinity,echinoderms,0.4795184637031852,0.00688039784850846,41,41,37
echinoidea,diadematoida,diadematidae,sedimentation,echinoderms,0.26473147516957873,0.0037194313960619,41,41,37
echinoidea,diadematoida,diadematidae,slr,echinoderms,0.08308205932157088,0.00119384651408291,41,41,37
echinoidea,diadematoida,diadematidae,sst_rise,echinoderms,0.7078221088755272,0.0122224439574365,41,41,37
echinoidea,diadematoida,diadematidae,storm_disturbance,echinoderms,0.12235971624971358,0.00165821307747956,41,41,37
echinoidea,diadematoida,diadematidae,uv,echinoderms,0.14542252297371522,0.00208345120288599,41,41,37
echinoidea,camarodonta,echinometridae,air_temp,echinoderms,0.14183957200118716,0.1470544605178012,29,29,25
echinoidea,camarodonta,echinometridae,biomass_removal,echinoderms,0.7046861926697842,0.01238036597283124,29,29,25
echinoidea,camarodonta,echinometridae,bycatch,echinoderms,0.3520806702834857,0.1251350319810156,29,29,25
echinoidea,camarodonta,echinometridae,entanglement_macroplastic,echinoderms,0.10707233078419436,0.05907573340439939,29,29,25
echinoidea,camarodonta,echinometridae,eutrophication_nutrient_pollution,echinoderms,0.41619118042523445,0.03150157780670706,29,29,25
echinoidea,camarodonta,echinometridae,habitat_loss_degradation,echinoderms,0.34494942211129725,0.02452099501461981,29,29,25
echinoidea,camarodonta,echinometridae,inorganic_pollution,echinoderms,0.38306928113631455,0.03909076726590505,29,29,25
echinoidea,camarodonta,echinometridae,light_pollution,echinoderms,0.18888844682213216,0.00269737065564611,29,29,25
echinoidea,camarodonta,echinometridae,marine_heat_waves,echinoderms,0.5232550304705545,0.04913811299923341,29,29,25
echinoidea,camarodonta,echinometridae,oa,echinoderms,0.42545559465609384,0.03425874915365744,29,29,25
echinoidea,camarodonta,echinometridae,oceanographic,echinoderms,0.4650906841827933,0.00816659585820405,29,29,25
echinoidea,camarodonta,echinometridae,organic_pollution,echinoderms,0.3742953730414435,0.04366258296334749,29,29,25
echinoidea,camarodonta,echinometridae,plastic_pollution_microplastic,echinoderms,0.2378729035243558,0.03588307145648338,29,29,25
echinoidea,camarodonta,echinometridae,poisons_toxins,echinoderms,0.396871307275562,0.02476089912963953,29,29,25
echinoidea,camarodonta,echinometridae,salinity,echinoderms,0.4595059969152158,0.03104067257505187,29,29,25
echinoidea,camarodonta,echinometridae,sedimentation,echinoderms,0.2618458137385818,0.02793093089232428,29,29,25
echinoidea,camarodonta,echinometridae,slr,echinoderms,0.08277300380720773,0.00120503837442598,29,29,25
echinoidea,camarodonta,echinometridae,sst_rise,echinoderms,0.7046649540969913,0.01236929476028774,29,29,25
echinoidea,camarodonta,echinometridae,storm_disturbance,echinoderms,0.12237857241710844,0.00269647947850753,29,29,25
echinoidea,camarodonta,echinometridae,uv,echinoderms,0.1457689760552454,0.00444852566378951,29,29,25
reptilia,squamata,elapidae,eutrophication_nutrient_pollution,reptiles,0.11462592032104564,0.01646426936320218,70,70,60
reptilia,squamata,elapidae,habitat_loss_degradation,reptiles,0.41111942061853823,0.07635733447334772,70,70,60
reptilia,squamata,elapidae,inorganic_pollution,reptiles,0.20993110792693284,0.02092949657695717,70,70,60
reptilia,squamata,elapidae,marine_heat_waves,reptiles,0.13815919392300502,0.04757581180067009,70,70,60
reptilia,squamata,elapidae,organic_pollution,reptiles,0.270975253434935,0.03058955362551141,70,70,60
actinopterygii,clupeiformes,engraulidae,biomass_removal,fish,0.6416198072539522,0.01275052727669728,126,126,126
actinopterygii,clupeiformes,engraulidae,bycatch,fish,0.3841932896713324,0.00763150320058608,126,126,126
actinopterygii,clupeiformes,engraulidae,entanglement_macroplastic,fish,0.129909487069603,0.00211305879353224,126,126,126
actinopterygii,clupeiformes,engraulidae,eutrophication_nutrient_pollution,fish,0.3183585445107713,0.00523136160394094,126,126,126
actinopterygii,clupeiformes,engraulidae,habitat_loss_degradation,fish,0.31048428547439777,0.00498172723284747,126,126,126
actinopterygii,clupeiformes,engraulidae,inorganic_pollution,fish,0.34833484369494244,0.01460916571328145,126,126,126
actinopterygii,clupeiformes,engraulidae,light_pollution,fish,0.17492399904687497,0.00287739161287248,126,126,126
actinopterygii,clupeiformes,engraulidae,marine_heat_waves,fish,0.3677368945666118,0.02087546914396945,126,126,126
actinopterygii,clupeiformes,engraulidae,oa,fish,0.29418452486195495,0.00484366839345767,126,126,126
actinopterygii,clupeiformes,engraulidae,oceanographic,fish,0.21173351631399664,0.00421568318893474,126,126,126
actinopterygii,clupeiformes,engraulidae,organic_pollution,fish,0.3389698830952991,0.02070924772316297,126,126,126
actinopterygii,clupeiformes,engraulidae,plastic_pollution_microplastic,fish,0.3342947615529449,0.00520883149402147,126,126,126
actinopterygii,clupeiformes,engraulidae,poisons_toxins,fish,0.3248748728885579,0.00534334474183788,126,126,126
actinopterygii,clupeiformes,engraulidae,salinity,fish,0.44174464064065694,0.00739929007499287,126,126,126
actinopterygii,clupeiformes,engraulidae,sedimentation,fish,0.2845671454663391,0.0046847451496081,126,126,126
actinopterygii,clupeiformes,engraulidae,slr,fish,0.076535021491101,0.00128344367291285,126,126,126
actinopterygii,clupeiformes,engraulidae,sst_rise,fish,0.6415915274402514,0.01275911895070223,126,126,126
actinopterygii,clupeiformes,engraulidae,storm_disturbance,fish,0.1132111858338579,0.00180519679941951,126,126,126
actinopterygii,clupeiformes,engraulidae,uv,fish,0.13398222525356107,0.00224538701299597,126,126,126
actinopterygii,clupeiformes,engraulidae,wildlife_strike,fish,0.1411130107976833,0.00246428597585286,126,126,126
cephalopoda,octopoda,enteroctopodidae,biomass_removal,cephalopods,0.7328227610356596,0.00784005031456938,29,29,1
cephalopoda,octopoda,enteroctopodidae,bycatch,cephalopods,0.43882746701673353,0.00466557361861194,29,29,1
cephalopoda,octopoda,enteroctopodidae,entanglement_macroplastic,cephalopods,0.14460116629384676,0.00123204086771319,29,29,1
cephalopoda,octopoda,enteroctopodidae,eutrophication_nutrient_pollution,cephalopods,0.5045828503660146,0.00723098672472526,29,29,1
cephalopoda,octopoda,enteroctopodidae,habitat_loss_degradation,cephalopods,0.34510329185992483,0.00290701039521221,29,29,1
cephalopoda,octopoda,enteroctopodidae,inorganic_pollution,cephalopods,0.4071659615890687,0.01353086949355029,29,29,1
cephalopoda,octopoda,enteroctopodidae,marine_heat_waves,cephalopods,0.35875761552772223,0.05708067076006504,29,29,1
cephalopoda,octopoda,enteroctopodidae,noise_pollution,cephalopods,0.23640558592687125,0.00218085310511637,29,29,1
cephalopoda,octopoda,enteroctopodidae,oa,cephalopods,0.386304536252228,0.00489044500730419,29,29,1
cephalopoda,octopoda,enteroctopodidae,oceanographic,cephalopods,0.48367049980287746,0.00516784870066332,29,29,1
